Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
n-clear,n,clear, 01/01  11:00:00,13.25,0.3,53136.01126,50.03241866,180116.7072,0,55.40164727,0,33.88663485,0,53.64642803,0,29.07993595,24.09355577,86736.80079,0,55.05274257,0,29.08057004,25.93886289,93379.90639,597.96652,7.060836782,520.2420907,0,20.11591404,18.67366227,0,18.69527666,0,21.00480089,20.95253807,14.9833725,1,1,10.5,21.055,0,54253.21419,0,240280.6153,0
n-clear,n,clear, 01/01  12:00:00,14.625,0.3,42768.00906,88.41259164,318285.3299,0,64.10602177,0,37.95266479,0,61.99962185,0,32.51881911,41.6354653,149887.6751,0,65.92625918,0,32.51961961,46.77712634,168397.6548,661.0866026,7.41086557,578.8727189,0,20.49074825,19.39430662,0,19.45482287,0,21.18210039,21.14417073,13.83178757,1,1,10.5,21.055,0,0,0,240280.6153,0
n-clear,n,clear, 01/01  13:00:00,15.625,0.3,42768.00906,102.8919843,370411.1433,0,66.87869782,0,37.71238561,0,63.24319705,0,32.33593061,47.50964783,171034.7322,0,69.25158688,0,32.33668485,55.38233642,199376.4111,655.3110774,7.263833419,575.3485206,0,20.86588516,19.93326617,0,20.02667456,0,21.52015662,21.42380374,12.13389091,1,1,10.5,21.055,0,0,0,240280.6153,0
n-clear,n,clear, 01/01  14:00:00,16.625,0.3,42768.00906,115.0898994,414323.6378,0,69.62255049,0,39.22518259,0,64.64811898,0,33.35136729,53.80339072,193692.2066,0,70.33494465,0,33.35265666,61.28650866,220631.4312,624.7117104,7.059032065,545.5149955,0,21.21717595,20.51343329,0,20.60457434,0,21.86492098,21.71682995,10.56340667,1,1,10.5,21.055,0,0,0,240280.6153,0
n-clear,n,clear, 01/01  15:00:00,15.125,0.3,42768.00906,80.81807507,290945.0702,0,65.10293192,0,37.08457852,0,60.04559001,0,31.06450423,38.55590255,138801.2492,0,62.85867557,0,31.06655992,42.26217252,152143.8211,563.207341,6.739716377,484.3068084,0,21.50774572,20.01150388,0,20.05596652,0,21.91066559,21.80855648,10.03255684,1,1,10.5,21.055,0,0,0,240280.6153,0
n-clear,n,clear, 01/01  16:00:00,14,0.3,42768.00906,25.97252582,93501.09294,0,47.41898609,0,30.69561902,0,41.99261657,0,24.74139546,12.67264146,45621.50926,0,42.48584938,0,24.7448379,13.29988435,47879.58367,427.666086,5.485724951,357.4564675,0,21.51838675,19.29969653,0,19.30754884,0,21.68429012,21.68040443,10.40410198,1,1,10.5,21.055,0,0,0,240280.6153,0
n-clear,n,clear, 01/01  17:00:00,12.75,0.3,42768.00906,0,0,0.483977976,3.42865854,0,2.488977235,0.47957185,2.996717911,0,2.031866493,0,0,0.493122594,3.001865964,0,2.032099577,0,0,36.89468254,0,30.13389565,0,21.25945851,18.11638254,0,18.11637048,0,21.36297017,21.3980268,11.68146406,1,1,10.5,21.055,0,7967.107794,0,240280.6153,0
n-clear,n,clear, 01/01  18:00:00,10.125,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.89943381,17.04137012,0,17.04126755,0,21.07659396,21.14664584,12.92808722,1,1,10.5,21.055,0,53473.22228,0,240280.6153,0
n-clear,n,clear, 01/01  19:00:00,8.375,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.58266465,16.27250283,0,16.27241568,0,21.00079701,21.03894272,13.42736285,1,1,10.5,21.055,0,153248.479,0,240280.6153,0
n-clear,n,clear, 01/01  20:00:00,8.625,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.35356739,16.29364237,0,16.29355948,0,20.99993098,21.01215373,13.48852617,1,1,10.5,21.055,0,75790.85405,0,240280.6153,0
n-clear,n,clear, 01/01  21:00:00,8.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.26255389,16.264982,0,16.26488784,0,20.99635904,21.00169162,13.70284693,1,1,10.5,21.055,0,33517.48795,0,240280.6153,0
n-clear,n,clear, 01/01  22:00:00,7.375,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2167888,15.98670197,0,15.98659497,0,20.99988224,20.98264762,14.06665862,1,1,10.5,21.055,0,139957.8811,0,240280.6153,0
n-clear,n,clear, 01/01  23:00:00,5.125,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.07699994,15.18123786,0,15.18112688,0,21.00000832,20.90956879,14.73853684,1,1,10.5,21.055,0,449194.6392,0,240280.6153,0
n-clear,n,clear, 01/01  24:00:00,4,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.83885038,14.55874716,0,14.55865216,0,21.00006995,20.81843713,15.51191432,1,1,10.5,21.055,0,629421.7664,0,240280.6153,0
n-clear,n,clear, 01/02  01:00:00,4,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.61867495,14.44503715,0,14.44494834,0,21.00005221,20.75863597,15.98178157,1,1,10.5,21.055,0,628200.7645,0,240280.6153,0
n-clear,n,clear, 01/02  02:00:00,5.875,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.50012263,15.04234185,0,15.0422604,0,21.00005085,20.73657762,16.17670541,1,1,10.5,21.055,0,537667.5748,0,240280.6153,0
n-clear,n,clear, 01/02  03:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5098338,15.42263925,0,15.42255932,0,21.00006351,20.72191384,16.42964659,1,1,10.5,21.055,0,485104.9901,0,240280.6153,0
n-clear,n,clear, 01/02  04:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.56198942,15.45563828,0,15.45554498,0,21.00006626,20.70369391,16.74174954,1,1,10.5,21.055,0,499384.8652,0,240280.6153,0
n-clear,n,clear, 01/02  05:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.57694602,15.44526702,0,15.44517378,0,21.00006269,20.68595195,16.99429301,1,1,10.5,21.055,0,515295.9083,0,240280.6153,0
n-clear,n,clear, 01/02  06:00:00,6.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.56197533,15.21098207,0,15.2108864,0,21.00007991,20.6616853,17.27757297,1,1,10.5,21.055,0,574269.3311,0,240280.6153,0
n-clear,n,clear, 01/02  07:00:00,5.375,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.52710298,14.77433623,0,14.77424721,0,21.00009702,20.63914398,17.64720468,1,1,10.5,21.055,0,664408.8351,0,240280.6153,0
n-clear,n,clear, 01/02  08:00:00,5.625,0.51,53136.01126,0,0,0,6.517698412,0,5.167467384,0,5.904976372,0,4.409474138,0,0,0,5.76695685,0,4.409615653,0,0,58.91289999,0.362233446,47.26909564,0,19.50133189,15.07496167,0,15.07211615,0,21.00006196,20.66012632,17.77363138,1,1,10.5,21.055,0,565109.2133,0,240280.6153,0
n-clear,n,clear, 01/02  09:00:00,7.25,0.51,72576.01538,0,0,0,30.28679265,0,21.48805394,0,28.30644409,0,18.20839193,0,0,0,27.18364203,0,18.20920923,0,0,303.9163597,4.574146625,252.0519112,0,19.63164044,16.13584528,0,16.11773661,0,20.99998544,20.76533303,17.26687056,1,1,10.5,21.055,0,269081.0229,0,240280.6153,0
n-clear,n,clear, 01/02  10:00:00,8.625,0.3,72576.01538,0,0,0,47.49845189,0,31.26977097,0,44.48595185,0,26.60676599,0,0,0,43.95479942,0,26.60775888,0,0,490.3238011,6.468864195,419.0718181,0,19.84537656,16.84635239,0,16.83785342,0,20.99997399,20.84533182,16.78000438,1,1,10.5,21.055,0,264329.2477,0,240280.6153,0
n-clear,n,clear, 01/02  11:00:00,10.25,0.3,53136.01126,22.0664349,79439.16564,0,57.78804413,0,36.18856035,0,55.52200226,0,30.92463544,10.13098413,36471.54287,0,56.8909249,0,30.92554689,11.93545077,42967.62277,603.4758668,7.164918704,523.9172299,0,20.04379083,17.60942711,0,17.63056869,0,20.99996508,20.91102342,16.21683838,1,1,10.5,21.055,0,245324.087,0,240280.6153,0
n-clear,n,clear, 01/02  12:00:00,13.5,0.3,42768.00906,79.50346532,286212.4752,0,65.05846268,0,38.84541315,0,62.75756574,0,33.23371212,37.18889596,133880.0255,0,66.65548088,0,33.23462114,42.31456936,152332.4497,664.3986314,7.455376085,581.3331024,0,20.29481124,18.97847549,0,19.03967596,0,21.05746995,21.04553923,15.10907669,1,1,10.5,21.055,0,34516.89233,0,240280.6153,0
n-clear,n,clear, 01/02  13:00:00,16.25,0.3,42768.00906,113.8059545,409701.4363,0,68.10384746,0,38.84188034,0,64.24449556,0,33.24049455,52.98892236,190760.1205,0,70.20704706,0,33.24138591,60.81703216,218941.3158,661.2374067,7.333157615,579.9862555,0,20.69914848,20.17992799,0,20.27498885,0,21.49422942,21.39572798,12.50902103,1,1,10.5,21.055,0,0,0,240280.6153,6677.145411
n-clear,n,clear, 01/02  14:00:00,18.25,0.3,42768.00906,136.2518966,490506.8276,0,71.49095016,0,41.12837239,0,66.07237326,0,34.79565004,64.52972744,232307.0188,0,71.54105123,0,34.79731369,71.72216912,258199.8088,643.8570306,7.314034095,559.8568948,0,21.21659125,21.17793501,0,21.26796332,0,22.01176254,21.8125534,10.00673236,1,1,10.5,21.055,0,0,0,240280.6153,7221.370161
n-clear,n,clear, 01/02  15:00:00,19,0.3,42768.00906,132.1134806,475608.5303,0,70.98785266,0,43.42058556,0,64.33895535,0,35.80668946,64.41748992,231902.9637,0,66.83976736,0,35.81010955,67.69599071,243705.5666,599.3315454,7.203517351,511.4632906,0,21.71579226,21.62475541,0,21.66499032,0,22.40295852,22.1554301,8.358536022,1,1,10.5,21.055,0,0,0,240280.6153,3387.708733
n-clear,n,clear, 01/02  16:00:00,18.375,0.3,42768.00906,65.82530372,236971.0934,0,49.32506772,0,32.04123025,0,43.37055077,0,25.53563902,32.59551101,117343.8396,0,43.85563142,0,25.53975277,33.22979271,119627.2537,446.9333835,5.721569421,372.8269716,0,22.0305583,21.18959365,0,21.19708645,0,22.53445782,22.28905855,7.718756049,1,1,10.5,21.055,0,0,0,240280.6153,0
n-clear,n,clear, 01/02  17:00:00,17.375,0.3,42768.00906,0,0,0.483977976,3.677925333,0,2.687570817,0.47957185,3.207428931,0,2.190036184,0,0,0.493122594,3.212642248,0,2.190294948,0,0,39.05954469,0.059343579,31.87843407,0,21.98542711,20.15388233,0,20.15387392,0,22.35586582,22.13688274,8.237580604,1,1,10.5,21.055,0,0,0,240280.6153,0
n-clear,n,clear, 01/02  18:00:00,13.875,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.76879659,18.78838042,0,18.78827306,0,22.06910843,21.92409874,9.092480937,1,1,10.5,21.055,0,9541.190249,0,240280.6153,0
n-clear,n,clear, 01/02  19:00:00,12,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.45823061,17.97623416,0,17.97613188,0,21.69664527,21.6777273,10.29419403,1,1,10.5,21.055,0,10079.41089,0,240280.6153,0
n-clear,n,clear, 01/02  20:00:00,11.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.19449986,17.66002797,0,17.65994263,0,21.68596793,21.64212194,10.38357042,1,1,10.5,21.055,0,0,0,240280.6153,0
n-clear,n,clear, 01/02  21:00:00,9.75,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.04239569,17.04135945,0,17.04127881,0,21.59428736,21.57100165,10.67266443,1,1,10.5,21.055,0,0,0,240280.6153,0
n-clear,n,clear, 01/02  22:00:00,9,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.84693512,16.71026696,0,16.71018234,0,21.36034816,21.4108695,11.64401493,1,1,10.5,21.055,0,0,0,240280.6153,0
n-clear,n,clear, 01/02  23:00:00,9,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.58960629,16.57682369,0,16.57673736,0,21.05614252,21.1780769,13.26839092,1,1,10.5,21.055,0,26223.21713,0,240280.6153,0
n-clear,n,clear, 01/02  24:00:00,9,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.35309502,16.41075405,0,16.41067337,0,20.99976655,21.06026451,14.10818513,1,1,10.5,21.055,0,166632.2436,0,240280.6153,0
n-clear,n,clear, 01/03  01:00:00,8.6875,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.22163728,16.249686,0,16.24960235,0,20.99996471,21.00237957,14.58828034,1,1,10.5,21.055,0,193515.4278,0,240280.6153,0
n-clear,n,clear, 01/03  02:00:00,8.1875,0.975,22032.00467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.12355475,16.07212548,0,16.07203105,0,20.99998725,20.95325053,15.0964055,1,1,10.5,21.055,0,259406.8127,0,240280.6153,0
n-clear,n,clear, 01/03  03:00:00,8,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02932968,15.92415167,0,15.92406301,0,20.99999995,20.90774417,15.6394389,1,1,10.5,21.055,0,300183.6265,0,240280.6153,0
n-clear,n,clear, 01/03  04:00:00,7.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.94095127,15.70164429,0,15.70155003,0,21.00000405,20.86157456,16.10835768,1,1,10.5,21.055,0,358622.3381,0,240280.6153,0
n-clear,n,clear, 01/03  05:00:00,5.75,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.84146135,15.21267269,0,15.21256196,0,21.00002226,20.80765248,16.56169369,1,1,10.5,21.055,0,483147.0038,0,240280.6153,0
n-clear,n,clear, 01/03  06:00:00,4.375,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.70838165,14.58741622,0,14.58731936,0,21.00004504,20.75024229,17.00575083,1,1,10.5,21.055,0,608775.8067,0,240280.6153,0
n-clear,n,clear, 01/03  07:00:00,3.375,0.75,57024.01208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.60458027,14.20118727,0,14.20109685,0,21.00002979,20.7310732,17.27124722,1,1,10.5,21.055,0,582297.1265,0,240280.6153,0
n-clear,n,clear, 01/03  08:00:00,3.625,0.42,72576.01538,0,0,0,6.513798608,0,5.166564694,0,5.900046782,0,4.40814954,0,0,0,5.762768201,0,4.408292024,0,0,58.85012843,0.361268122,47.2174415,0,19.54538332,14.54384226,0,14.54148435,0,21.00001365,20.74993041,17.41252956,1,1,10.5,21.055,0,516344.1209,0,240280.6153,0
n-clear,n,clear, 01/03  09:00:00,5.875,0.42,57024.01208,0,0,0,29.71139382,0,20.86506524,0,27.75598566,0,17.62432263,0,0,0,26.65078786,0,17.62521691,0,0,305.8292842,4.633869771,253.2845778,0,19.54544176,15.75298611,0,15.73449357,0,20.9999937,20.79314489,17.19200267,1,1,10.5,21.055,0,509729.8633,0,240280.6153,0
n-clear,n,clear, 01/03  10:00:00,9.5,0.195,57024.01208,9.847168366,35449.80612,0,50.71669894,0,34.07741541,0,46.86941121,0,28.63365612,4.916514631,17699.45267,0,46.35848122,0,28.63538712,4.930653736,17750.35345,514.6951325,6.885332438,436.7870996,0,19.7589032,17.37690243,0,17.36822693,0,20.99996555,20.8938775,16.36768038,1,1,10.5,21.055,0,274539.1354,0,240280.6153,0
n-clear,n,clear, 01/03  11:00:00,12.875,0.195,36288.00769,78.30079339,281882.8562,0,69.6223073,0,46.97973973,0,64.53937489,0,39.1855768,38.38060788,138170.1884,0,65.69203907,0,39.18848172,39.92018551,143712.6678,659.1983087,7.966004615,564.1965685,0,20.15026574,18.93517462,0,18.95488372,0,20.99788381,21.01674549,15.37110186,1,1,10.5,21.055,0,61467.91154,0,240280.6153,0
n-clear,n,clear, 01/03  12:00:00,15.25,0.195,36288.00769,106.7057993,384140.8775,0,69.06488796,0,42.48422955,0,65.90684093,0,36.09240437,50.86522034,183114.7932,0,69.66602543,0,36.09385461,55.84057897,201026.0843,684.3492325,7.713376204,596.2191372,0,20.62848341,19.85500816,0,19.91744291,0,21.27723557,21.27038966,13.34464616,1,1,10.5,21.055,0,0,0,240280.6153,2925.314558
n-clear,n,clear, 01/03  13:00:00,17.25,0.195,36288.00769,128.2381117,461657.2019,0,70.72068733,0,41.44938205,0,66.30524803,0,35.30887548,60.29739661,217070.6278,0,72.10513515,0,35.310119,67.94071504,244586.5741,669.0787761,7.455116465,585.4088515,0,21.11602712,20.76869372,0,20.86449485,0,21.76643261,21.65459503,10.86289813,1,1,10.5,21.055,0,0,0,240280.6153,7089.053376
n-clear,n,clear, 01/03  14:00:00,18.625,0.195,36288.00769,138.4055574,498260.0065,0,71.43120083,0,41.10018958,0,66.0269496,0,34.78349779,65.60013267,236160.4776,0,71.48654583,0,34.78513934,72.80542469,262099.5289,642.3261769,7.297025494,558.6197281,0,21.57767138,21.48311626,0,21.57502498,0,22.22393846,22.03107878,8.978728507,1,1,10.5,21.055,0,0,0,240280.6153,3118.639413
