Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Mean Radiant Temperature [C](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE:Zone Air System Sensible Heating Rate [W](Hourly),COMFENZONE:Zone Air System Sensible Cooling Rate [W](Hourly),COMFENZONE:Zone Air Temperature [C](Hourly),COMFENZONE:Zone Air Humidity Ratio [](Hourly),COMFENZONE:Zone Air Relative Humidity [%](Hourly),COMFENZONE:Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](Hourly),COMFENZONE:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Energy [J](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly) 
s-clear,south,clear, 11/09  22:00:00,11.375,115344.0244,23.66440734,23.6966165,23.68051192,0,75.99693191,23.6966165,0.00749369,41.14247405,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/09  23:00:00,11,86832.0184,23.54165453,23.4349293,23.48829191,0,63.66380475,23.4349293,0.007549901,42.0809275,0,0,0,0,0,0,0,16567.26638,4.60201844,484173.6449
s-clear,south,clear, 11/09  24:00:00,11.625,42768.00906,23.39633934,23.20968938,23.30301436,0,59.90092134,23.20968938,0.007591505,42.87281147,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/10  01:00:00,12,28512.00604,23.289818,23.1491838,23.2195009,0,55.13722839,23.1491838,0.007603858,43.09901973,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/10  02:00:00,12,22032.00467,23.18946781,23.06360653,23.12653717,0,53.18705229,23.06360653,0.007609739,43.32897726,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/10  03:00:00,12,14256.00302,23.10103762,22.98579804,23.04341783,0,52.38312641,22.98579804,0.007660717,43.80552986,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/10  04:00:00,12,14256.00302,23.0162316,22.91442641,22.96532901,0,51.16934497,22.91442641,0.007792843,44.7446962,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/10  05:00:00,12.625,14256.00302,22.95692679,22.912274,22.9346004,0,45.27968216,22.912274,0.00785496,45.10260124,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/10  06:00:00,13,28512.00604,22.92679791,22.96887533,22.94783662,0,38.26467038,22.96887533,0.007900628,45.20621406,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/10  07:00:00,12.375,57024.01208,22.96460766,23.10374311,23.03417539,0,57.04102567,23.10374311,0.0081127,46.02620231,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/10  08:00:00,12,72576.01538,23.11201361,23.24402808,23.17802085,0,67.14410426,23.24402808,0.008298638,46.69893823,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/10  09:00:00,12.625,57024.01208,23.42004493,23.31025953,23.36515223,0,52.41948556,23.31025953,0.008401714,47.10015998,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/10  10:00:00,13.625,57024.01208,23.80504578,23.5701623,23.68760404,0,57.36660631,23.5701623,0.008426659,46.50567758,0,0,0,6.250262375,22500.94455,4.969637405,17890.69466,0,0,484173.6449
s-clear,south,clear, 11/10  11:00:00,15.875,36288.00769,24.80929549,23.96065925,24.38497737,0,148.4888881,23.96065925,0.00826632,44.54391459,0,0,0,163.9284292,590142.345,135.7966248,488867.8493,0,0,484173.6449
s-clear,south,clear, 11/10  12:00:00,16.375,36288.00769,25.07159504,23.99879522,24.53519513,0,189.3025324,23.99879522,0.007971574,42.86044071,0,0,0,225.7947424,812861.0725,191.752457,690308.8452,0,0,484173.6449
s-clear,south,clear, 11/10  13:00:00,16.625,36288.00769,24.68214753,24.00004536,24.34109645,0,116.3620744,24.00004536,0.00792274,42.57164359,0,0,0,143.9877635,518355.9484,123.3054836,443899.741,0,0,484173.6449
s-clear,south,clear, 11/10  14:00:00,17,36288.00769,24.50589721,24.00058993,24.25324357,0,84.42835675,24.00058993,0.007958875,42.74609152,0,0,0,114.1653186,410995.1468,97.85690711,352284.8656,0,0,484173.6449
s-clear,south,clear, 11/10  15:00:00,17,36288.00769,24.39954168,24.00054829,24.20004499,0,66.35821459,24.00054829,0.008050234,43.23059637,0,0,0,93.81302492,337726.8897,79.73211294,287035.6066,0,0,484173.6449
s-clear,south,clear, 11/10  16:00:00,16.8125,36288.00769,24.41552169,24.00061083,24.20806626,0,73.59122188,24.00061083,0.008203698,44.07113002,0,0,0,99.91198818,359683.1574,83.69983796,301319.4167,0,0,484173.6449
s-clear,south,clear, 11/10  17:00:00,16.2625,36288.00769,24.23953515,24.00050925,24.1200222,0,57.82355351,24.00050925,0.008323789,44.72456718,0,0,0,70.63920954,254301.1543,58.49188886,210570.7999,0,0,484173.6449
s-clear,south,clear, 11/10  18:00:00,15.375,36288.00769,24.15586281,24.0005061,24.07818445,0,68.77274292,24.0005061,0.008331403,44.76495014,0,0,0,65.94291889,237394.508,54.20397437,195134.3077,0,0,484173.6449
