Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
s-exist,s,exist, 01/01  13:00:00,15.625,0.3,42768.00906,994.7118699,3580962.732,0.823595175,591.0484924,459.3770747,82.91394218,0.523990975,402.4241572,292.269175,61.09529948,515.8543651,1857075.715,0.48443054,379.0884796,271.0417961,58.99414996,478.8575048,1723887.017,2718.161322,10.19874135,2454.885526,0,27.54743534,20.73294739,0,20.59139465,0,23.9997905,25.60450957,8.011105367,0,0,10.5,21.055,0,0,0,406148.8573,957081.2733
s-exist,s,exist, 01/01  14:00:00,16.625,0.3,42768.00906,679.956798,2447844.473,0.81147445,459.5841312,340.9912505,74.52752401,0.57919287,344.5881881,241.8081596,58.40503868,401.9294159,1446945.897,0.387646593,258.669662,163.9861023,50.31589474,278.0273822,1000898.576,2046.842328,9.51750666,1847.67974,0,27.27926091,21.26092829,0,20.70155906,0,23.99981163,25.46481219,7.490562451,0,0,10.5,21.055,0,0,0,406148.8573,860297.2045
s-exist,s,exist, 01/01  15:00:00,15.125,0.3,42768.00906,341.4172056,1229101.94,0.799701295,305.7861857,208.1237342,63.54754411,0.716098847,273.6686972,184.5644021,54.68358003,223.9719668,806299.0806,0.407496854,182.092495,103.2708376,44.40817666,117.4452388,422802.8597,1426.666763,9.024903463,1276.62807,0,26.87400373,19.61430047,0,19.06115741,0,23.99985394,25.2163474,6.818855145,0,0,10.5,21.055,0,0,0,406148.8573,665454.0045
s-exist,s,exist, 01/01  16:00:00,14,0.3,42768.00906,20.32639919,73175.03709,0.861076785,137.9146534,75.45576262,44.61566458,0.839899466,129.5245598,73.15006789,38.26416226,15.27305728,54983.00621,0.648636108,107.567954,54.51691709,34.94702588,5.053341912,18192.03088,740.2822156,8.184590813,636.1005709,0,26.20185843,17.76247454,0,17.67120742,0,23.99990537,24.91324458,6.227339217,0,0,10.5,21.055,0,0,0,406148.8573,450517.7837
s-exist,s,exist, 01/01  17:00:00,12.75,0.3,42768.00906,0,0,0.462154459,6.326948503,2.049687837,3.324146179,0.464108549,5.890585657,2.049059511,2.866779418,0,0,0.416910152,5.540638082,1.801045544,2.765956351,0,0,47.63217843,0.650686111,39.32360129,0,25.24172422,16.21904457,0,16.21801078,0,23.99991695,24.5382311,5.64353184,0,0.5,10.5,21.055,0,0,0,406148.8573,195592.6992
s-exist,s,exist, 01/01  18:00:00,10.125,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.41001877,14.74424148,0,14.74405965,0,24.00043327,24.30286852,5.39497296,0,1,10.5,21.055,0,0,0,406148.8573,40027.70927
s-exist,s,exist, 01/01  19:00:00,8.375,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.79119586,13.03366548,0,13.03350714,0,23.75186663,23.98668344,5.1169895,0,1,10.5,21.055,0,12928.76437,0,406148.8573,0
s-exist,s,exist, 01/01  20:00:00,8.625,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.26752161,12.84280398,0,12.84265069,0,23.5368151,23.72623246,5.005590641,0,1,10.5,21.055,0,0,0,406148.8573,0
s-exist,s,exist, 01/01  21:00:00,8.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.97595428,12.96548917,0,12.9653185,0,23.45512594,23.58960276,5.011047255,0.25,1,10.5,21.055,0,0,0,406148.8573,0
s-exist,s,exist, 01/01  22:00:00,7.375,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74597642,12.71988517,0,12.71969602,0,23.16565126,23.32933718,5.171611187,1,1,10.5,21.055,0,0,0,406148.8573,0
s-exist,s,exist, 01/01  23:00:00,5.125,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.35774703,11.39604519,0,11.39585088,0,22.57437485,22.82313268,6.058455851,1,1,10.5,21.055,0,62038.37377,0,406148.8573,0
s-exist,s,exist, 01/01  24:00:00,4,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.75349079,9.82322166,0,9.823049851,0,21.86626441,22.18345666,8.152295997,1,1,10.5,21.055,0,79506.38856,0,406148.8573,0
s-exist,s,exist, 01/02  01:00:00,4,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.13742962,9.390900707,0,9.390737198,0,21.37010683,21.69135426,10.47200074,1,1,10.5,21.055,0,31488.69579,0,406148.8573,0
s-exist,s,exist, 01/02  02:00:00,5.875,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6855381,10.25168403,0,10.25153244,0,21.13924441,21.4108002,12.05473185,1,1,10.5,21.055,0,13320.43138,0,406148.8573,0
s-exist,s,exist, 01/02  03:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.47408118,10.91392795,0,10.91377767,0,21.04962228,21.25168309,13.11064629,1,1,10.5,21.055,0,13144.22737,0,406148.8573,0
s-exist,s,exist, 01/02  04:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.35656533,11.13467899,0,11.13450659,0,21.00093575,21.12286476,14.03710717,1,1,10.5,21.055,0,111610.4285,0,406148.8573,0
s-exist,s,exist, 01/02  05:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.24571205,11.08701159,0,11.08684229,0,21.00003699,21.03011698,14.70877667,1,1,10.5,21.055,0,210981.2724,0,406148.8573,0
s-exist,s,exist, 01/02  06:00:00,6.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.12153171,10.68842089,0,10.68824584,0,21.00004958,20.93424741,15.40649336,1,1,10.5,21.055,0,343035.5734,0,406148.8573,0
s-exist,s,exist, 01/02  07:00:00,5.375,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98117836,9.681352899,0,9.681187773,0,21.00009286,20.82982448,16.24070034,1,1,10.5,21.055,0,511964.9095,0,406148.8573,0
s-exist,s,exist, 01/02  08:00:00,5.625,0.51,53136.01126,392.1803731,1411849.343,0.72706493,187.1835819,154.4747876,30.74340738,0.724465692,184.6043757,152.9810252,29.62556012,196.0839431,705902.1951,0.724501401,184.6128038,152.9886381,29.62714188,196.09643,705947.1479,1139.030403,1.978469371,447.1926813,0,20.22472368,11.74775613,0,11.74763308,0,21.15956134,21.29112419,13.76841048,1,1,10.5,21.055,0,198994.8079,0,406148.8573,7469.141476
s-exist,s,exist, 01/02  09:00:00,7.25,0.51,72576.01538,1420.035207,5112126.744,0.925884486,549.3132656,454.0550389,80.41261532,0.85818054,507.4415948,419.6651047,72.78236283,710.0214005,2556077.042,0.85818054,507.4388987,419.6651047,72.78318014,710.0138061,2556049.702,11257.76141,7.358513832,8776.345778,0,22.63028438,16.17195731,0,16.17174486,0,23.38984306,23.9473975,5.719530013,0.25,0.75,10.5,21.055,0,12937.22062,0,406148.8573,190333.2812
s-exist,s,exist, 01/02  10:00:00,8.625,0.3,72576.01538,1699.585845,6118509.041,0.872491258,686.724937,564.5503191,92.36176726,0.753329584,596.494227,487.1089603,79.34154156,849.7980385,3059272.938,0.753329584,596.4897583,487.1089603,79.34253445,849.7878063,3059236.103,23939.5019,10.05719707,10302.1385,0,25.8118879,17.73804742,0,17.7378417,0,23.99761229,25.36082606,6.909569209,0,0,10.5,21.055,0,0,0,406148.8573,794821.2087
s-exist,s,exist, 01/02  11:00:00,10.25,0.3,53136.01126,1605.078092,5778281.131,0.832679152,710.2185321,573.4997101,95.1870075,0.660364173,574.3715436,454.8353519,77.72287224,802.5451711,2889162.616,0.660364173,574.3657957,454.8353519,77.72378368,802.5329207,2889118.515,14631.28706,11.1690701,3737.828085,0,27.187004,18.61757507,0,18.61736518,0,23.99979177,25.60785456,7.642079025,0,0,10.5,21.055,0,0,0,406148.8573,953677.7165
s-exist,s,exist, 01/02  12:00:00,13.5,0.3,42768.00906,1351.019952,4863671.827,0.825248982,680.2945052,538.2671422,93.67918066,0.573371947,494.5195535,374.4676698,71.3913681,675.8468236,2433048.565,0.572795276,494.1180679,374.108821,71.35611989,675.1731283,2430623.262,3556.932451,11.1917317,3197.253186,0,27.57336267,20.17567841,0,20.17293703,0,23.99982934,25.6623064,7.899172536,0,0,10.5,21.055,0,0,0,406148.8573,997543.4207
s-exist,s,exist, 01/02  13:00:00,16.25,0.3,42768.00906,1010.317242,3637142.071,0.823595175,588.4120545,454.7623608,84.93877525,0.523990975,400.9252091,289.3318047,62.56970259,523.5382416,1884737.67,0.48443054,377.7940842,268.3586711,60.41911068,486.7790004,1752404.401,2748.234462,10.3739373,2475.350466,0,27.60177974,21.35487101,0,21.20733349,0,23.99984061,25.61163203,7.82186772,0,0,10.5,21.055,0,0,0,406148.8573,967976.7009
s-exist,s,exist, 01/02  14:00:00,18.25,0.3,42768.00906,704.30472,2535496.992,0.81147445,451.8044035,326.9670264,81.30741288,0.57919287,338.8459284,231.4910347,63.47974259,412.5229598,1485082.655,0.387646593,255.347267,157.4937744,53.98650736,291.7817603,1050414.337,2103.944649,10.02503764,1883.501101,0,27.40932205,22.3905902,0,21.83891393,0,23.99984559,25.49429122,7.506367242,0,0,10.5,21.055,0,0,0,406148.8573,899251.1729
s-exist,s,exist, 01/02  15:00:00,19,0.3,42768.00906,404.4471322,1456009.676,0.799701295,290.9904569,184.4316295,73.56976288,0.716098847,259.5946443,163.6282716,62.59971797,251.2842753,904623.3911,0.407496854,175.9043158,91.69011888,50.8564746,153.1628569,551386.2849,1494.303736,9.789959135,1317.920546,0,27.03591392,22.07977608,0,21.58315317,0,23.99985583,25.29165243,6.958664593,0,0,10.5,21.055,0,0,0,406148.8573,769899.9393
s-exist,s,exist, 01/02  16:00:00,18.375,0.3,42768.00906,74.62037591,268633.3533,0.861076785,139.334551,73.88682565,47.06181372,0.839899466,130.4528274,71.64248924,40.13032016,43.44701664,156409.2599,0.648636108,108.6886163,53.45262648,36.56292928,31.17335927,112224.0934,766.7692768,8.402769067,656.721495,0,26.43114435,20.5919367,0,20.50482186,0,23.99989263,25.02703074,6.366632708,0,0,10.5,21.055,0,0,0,406148.8573,596690.6607
s-exist,s,exist, 01/02  17:00:00,17.375,0.3,42768.00906,0,0,0.462154459,6.621163832,2.042595491,3.574576415,0.464108549,6.14617771,2.04196934,3.076769873,0,0,0.416910152,5.790789692,1.794813553,2.969700207,0,0,50.33169495,0.728717178,41.50978075,0,25.56302017,19.28318661,0,19.28208519,0,23.99991933,24.67659611,5.729318364,0,0,10.5,21.055,0,0,0,406148.8573,370464.2334
s-exist,s,exist, 01/02  18:00:00,13.875,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.82832996,17.14016839,0,17.13997605,0,23.99991468,24.43632264,5.427225145,0,1,10.5,21.055,0,0,0,406148.8573,194958.49
s-exist,s,exist, 01/02  19:00:00,12,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.28988844,15.66061465,0,15.66043063,0,23.99993167,24.27476347,5.271191627,0,1,10.5,21.055,0,0,0,406148.8573,81915.6264
s-exist,s,exist, 01/02  20:00:00,11.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.87113139,14.76633831,0,14.76617961,0,24.00250544,24.15567923,5.186467987,0,1,10.5,21.055,0,0,0,406148.8573,34923.43179
s-exist,s,exist, 01/02  21:00:00,9.75,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.56998608,13.52971344,0,13.52956275,0,23.91433966,23.99565203,5.094057012,0,1,10.5,21.055,0,0,0,406148.8573,0
s-exist,s,exist, 01/02  22:00:00,9,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2326626,13.0803923,0,13.08023481,0,23.58031185,23.70083558,5.007142592,0,1,10.5,21.055,0,0,0,406148.8573,0
s-exist,s,exist, 01/02  23:00:00,9,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8406095,12.98237029,0,12.98221079,0,23.19145291,23.35101329,5.206110932,1,1,10.5,21.055,0,31267.87427,0,406148.8573,0
s-exist,s,exist, 01/02  24:00:00,9,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.44014223,12.63272352,0,12.63257268,0,22.76759785,22.95509349,5.823201931,1,1,10.5,21.055,0,30636.30169,0,406148.8573,0
s-exist,s,exist, 01/03  01:00:00,8.6875,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.08433377,12.3620703,0,12.36191378,0,22.43199435,22.6182401,6.678940408,1,1,10.5,21.055,0,0,0,406148.8573,0
s-exist,s,exist, 01/03  02:00:00,8.1875,0.975,22032.00467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.76162382,12.20969399,0,12.20952048,0,22.11340317,22.30398167,7.801264119,1,1,10.5,21.055,0,0,0,406148.8573,0
s-exist,s,exist, 01/03  03:00:00,8,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.44225938,11.77277764,0,11.77261317,0,21.80448766,21.99007041,9.239189513,1,1,10.5,21.055,0,0,0,406148.8573,0
s-exist,s,exist, 01/03  04:00:00,7.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.12547104,11.46342698,0,11.46325467,0,21.47897189,21.67156391,10.97778265,1,1,10.5,21.055,0,0,0,406148.8573,0
s-exist,s,exist, 01/03  05:00:00,5.75,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.78831023,10.88121928,0,10.88102181,0,21.11241031,21.3195863,13.20281088,1,1,10.5,21.055,0,48520.30889,0,406148.8573,0
s-exist,s,exist, 01/03  06:00:00,4.375,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.42597861,9.460664272,0,9.460487502,0,21.00268199,21.08169713,14.75383993,1,1,10.5,21.055,0,326864.0991,0,406148.8573,0
s-exist,s,exist, 01/03  07:00:00,3.375,0.75,57024.01208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.158117,8.597049437,0,8.596881376,0,21.00009501,20.96580353,15.59452337,1,1,10.5,21.055,0,419594.782,0,406148.8573,0
s-exist,s,exist, 01/03  08:00:00,3.625,0.42,72576.01538,362.3254244,1304371.528,0.72706493,186.6477563,153.9918108,30.69686873,0.724465692,184.0678086,152.4975168,29.57881158,181.1564926,652163.3732,0.724501401,184.0762088,152.505106,29.58038908,181.1689318,652208.1545,1133.408831,1.981713706,445.5176653,0,20.34651617,10.83543692,0,10.83531094,0,21.21094098,21.4400108,13.10739744,1,1,10.5,21.055,0,160369.042,0,406148.8573,7881.478823
s-exist,s,exist, 01/03  09:00:00,5.875,0.42,57024.01208,1406.370615,5062934.213,0.925884486,548.0577984,447.7940769,85.47138153,0.85818054,506.2945362,413.9900523,77.35822752,703.1892187,2531481.187,0.85818054,506.2917894,413.9900523,77.35912179,703.1813961,2531453.026,10932.932,7.575211064,8471.694668,0,22.58989238,15.96438603,0,15.96416436,0,23.31700033,23.95552177,5.764583146,0.25,0.75,10.5,21.055,0,7598.455214,0,406148.8573,166382.2682
s-exist,s,exist, 01/03  10:00:00,9.5,0.195,57024.01208,1667.608237,6003389.652,0.872491258,658.1071148,516.5963866,112.4946782,0.753329584,571.6124015,446.0481414,96.26265466,833.8099449,3001715.802,0.753329584,571.6073773,446.0481414,96.26438566,833.7982919,3001673.851,21982.69616,11.24559091,9899.256141,0,25.87183706,19.50661502,0,19.5063704,0,23.99931023,25.40570599,7.04163756,0,0,10.5,21.055,0,0,0,406148.8573,791495.6138
s-exist,s,exist, 01/03  11:00:00,12.875,0.195,36288.00769,1525.644633,5492320.677,0.832679152,648.6261016,477.8264161,131.4841252,0.660364173,524.5851683,378.5909192,106.2563187,762.8298601,2746187.496,0.660364173,524.5780814,378.5909192,106.2592236,762.8147726,2746133.181,12999.92268,13.32644706,4058.189892,0,27.57097281,21.36265208,0,21.36238441,0,23.99989513,25.63571793,7.79132573,0,0,10.5,21.055,0,0,0,406148.8573,967536.8115
