Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
s-clear,s,clear, 01/01  17:00:00,12.75,0.3,42768.00906,0,0,0.462154459,6.326948503,2.049687837,3.324146179,0.464108549,5.890585657,2.049059511,2.866779418,0,0,0.416910152,5.540638082,1.801045544,2.765956351,0,0,41.02603056,0.468050487,33.66264341,0,25.32058869,20.44017922,0,20.43830503,0,23.99991125,24.69128351,5.90342697,0,0,10.5,21.055,0,0,0,374662.3296,279889.8817
s-clear,s,clear, 01/01  18:00:00,10.125,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.57162993,19.37535419,0,19.37525218,0,23.99996065,24.50836452,5.682696944,0,0.75,10.5,21.055,0,0,0,374662.3296,159351.0018
s-clear,s,clear, 01/01  19:00:00,8.375,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.05029495,18.54577007,0,18.54568354,0,23.99999475,24.38711389,5.548620598,0,1,10.5,21.055,0,0,0,374662.3296,74344.64237
s-clear,s,clear, 01/01  20:00:00,8.625,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.67491902,18.50345538,0,18.50337298,0,23.99997595,24.30970072,5.478451609,0,1,10.5,21.055,0,0,0,374662.3296,71340.11749
s-clear,s,clear, 01/01  21:00:00,8.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.48684198,18.46037,0,18.46027649,0,23.99994348,24.25678298,5.404053709,0,1,10.5,21.055,0,0,0,374662.3296,65042.334
s-clear,s,clear, 01/01  22:00:00,7.375,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3740726,18.1893989,0,18.18929291,0,24.00263843,24.2005792,5.31115598,0,1,10.5,21.055,0,0,0,374662.3296,5793.241953
s-clear,s,clear, 01/01  23:00:00,5.125,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.13263931,17.30130341,0,17.30119408,0,23.58525488,23.86071683,5.042564654,0,1,10.5,21.055,0,47022.21521,0,374662.3296,0
s-clear,s,clear, 01/01  24:00:00,4,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.66512413,16.43233955,0,16.43224583,0,23.03299002,23.38442264,5.208414979,1,1,10.5,21.055,0,56123.69055,0,374662.3296,0
s-clear,s,clear, 01/02  01:00:00,4,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.18144094,16.11574943,0,16.1156611,0,22.65645813,23.01977724,5.746251669,1,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/02  02:00:00,5.875,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.83886931,16.55081981,0,16.55073876,0,22.52378892,22.83122113,6.144429563,1,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/02  03:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.71764742,16.86839891,0,16.86831894,0,22.49744415,22.7395932,6.402814324,1,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/02  04:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.64905948,16.83554403,0,16.83545037,0,22.35451942,22.58372804,6.911590534,1,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/02  05:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.53470926,16.72900602,0,16.72891367,0,22.20084473,22.41943787,7.512782118,1,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/02  06:00:00,6.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.37840831,16.39449844,0,16.39440261,0,21.9890151,22.21469978,8.370423961,1,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/02  07:00:00,5.375,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.17218104,15.81182632,0,15.81173728,0,21.70074966,21.95956505,9.659730676,1,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/02  08:00:00,5.625,0.51,53136.01126,387.9789819,1396724.335,0.72706493,187.1835819,154.4747876,30.74340738,0.724465692,184.6043757,152.9810252,29.62556012,193.9839918,698342.3706,0.724501401,184.6128038,152.9886381,29.62714188,193.9949901,698381.9643,1012.713631,1.703973718,399.4548588,0,21.29664941,19.24772832,0,19.24776587,0,22.1137864,22.48310132,7.999151456,1,1,10.5,21.055,0,6206.979089,0,374662.3296,16157.25471
s-clear,s,clear, 01/02  09:00:00,7.25,0.51,72576.01538,1267.101534,4561565.523,0.925884486,549.3132656,454.0550389,80.41261532,0.85818054,507.4415948,419.6651047,72.78236283,633.5534113,2280792.281,0.85818054,507.4388987,419.6651047,72.78318014,633.548123,2280773.243,10006.43528,6.987121146,7806.883147,0,23.43629793,26.6253911,0,26.62524284,0,23.8702977,24.71400707,5.752381291,0,0.25,10.5,21.055,0,0,0,374662.3296,340620.4658
s-clear,s,clear, 01/02  10:00:00,8.625,0.3,72576.01538,1515.55086,5455983.097,0.872491258,686.724937,564.5503191,92.36176726,0.753329584,596.494227,487.1089603,79.34154156,757.7791765,2728005.035,0.753329584,596.4897583,487.1089603,79.34253445,757.7716839,2727978.062,21258.62743,9.695427254,9163.431766,0,26.02269639,28.98943886,0,28.98928272,0,23.99930763,25.62378051,7.686461344,0,0,10.5,21.055,0,0,0,374662.3296,866156.1398
s-clear,s,clear, 01/02  11:00:00,10.25,0.3,53136.01126,1429.672501,5146821.002,0.832679152,710.2185321,573.4997101,95.1870075,0.660364173,574.3715436,454.8353519,77.72287224,714.8408215,2573426.957,0.660364173,574.3657957,454.8353519,77.72378368,714.8316792,2573394.045,12992.46733,10.81764367,3330.926737,0,27.17936275,29.26072254,0,29.26055176,0,23.99979013,25.79765368,8.29710999,0,0,10.5,21.055,0,0,0,374662.3296,973320.3568
s-clear,s,clear, 01/02  12:00:00,13.5,0.3,42768.00906,1195.348096,4303253.144,0.825248982,680.2945052,538.2671422,93.67918066,0.573371947,494.5195535,374.4676698,71.3913681,597.9509007,2152623.243,0.572795276,494.1180679,374.108821,71.35611989,597.3971948,2150629.901,3154.917291,10.85424465,2836.154371,0,27.50710806,29.08291943,0,29.07711495,0,23.99981748,25.79327219,8.370296321,0,0,10.5,21.055,0,0,0,374662.3296,994042.8926
s-clear,s,clear, 01/02  13:00:00,16.25,0.3,42768.00906,888.2270334,3197617.32,0.823595175,588.4120545,454.7623608,84.93877525,0.523990975,400.9252091,289.3318047,62.56970259,459.0805838,1652690.102,0.48443054,377.7940842,268.3586711,60.41911068,429.1464496,1544927.218,2415.459243,10.06389785,2173.627228,0,27.51771811,28.47648876,0,28.15008837,0,23.99983176,25.69182318,8.109702266,0,0,10.5,21.055,0,0,0,374662.3296,949664.7776
s-clear,s,clear, 01/02  14:00:00,18.25,0.3,42768.00906,608.4996879,2190598.876,0.81147445,451.8044035,326.9670264,81.30741288,0.57919287,338.8459284,231.4910347,63.47974259,351.8714434,1266737.196,0.387646593,255.347267,157.4937744,53.98650736,256.6282445,923861.6801,1815.64732,9.770099559,1620.288548,0,27.32100991,28.04322581,0,26.89542002,0,23.99983609,25.5348915,7.649126519,0,0,10.5,21.055,0,0,0,374662.3296,870617.4803
s-clear,s,clear, 01/02  15:00:00,19,0.3,42768.00906,348.2113777,1253560.96,0.799701295,290.9904569,184.4316295,73.56976288,0.716098847,259.5946443,163.6282716,62.59971797,210.4917764,757770.3951,0.407496854,175.9043158,91.69011888,50.8564746,137.7196013,495790.5646,1257.42966,9.606175035,1101.115627,0,26.96372208,26.58329504,0,25.58090517,0,23.99984727,25.3208864,7.050452628,0,0,10.5,21.055,0,0,0,374662.3296,745691.6496
s-clear,s,clear, 01/02  16:00:00,18.375,0.3,42768.00906,90.5554735,325999.7046,0.861076785,139.334551,73.88682565,47.06181372,0.839899466,130.4528274,71.64248924,40.13032016,49.98028936,179929.0417,0.648636108,108.6886163,53.45262648,36.56292928,40.64935578,146337.6808,644.859444,7.985643376,547.3316309,0,26.38860581,24.09059922,0,23.91996184,0,23.99988623,25.0688016,6.474922968,0,0,10.5,21.055,0,0,0,374662.3296,592863.432
s-clear,s,clear, 01/02  17:00:00,17.375,0.3,42768.00906,0,0,0.462154459,6.621163832,2.042595491,3.574576415,0.464108549,6.14617771,2.04196934,3.076769873,0,0,0.416910152,5.790789692,1.794813553,2.969700207,0,0,43.37609851,0.547611745,35.55777485,0,25.60167917,22.17696701,0,22.17497877,0,23.99990744,24.77457897,5.902917657,0,0,10.5,21.055,0,0,0,374662.3296,411629.1118
s-clear,s,clear, 01/02  18:00:00,13.875,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93808246,20.7432409,0,20.74313299,0,23.99988958,24.59040594,5.643943124,0,0.25,10.5,21.055,0,0,0,374662.3296,275455.1758
s-clear,s,clear, 01/02  19:00:00,12,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.46125597,19.93547571,0,19.93537359,0,23.99988721,24.47471647,5.508117495,0,1,10.5,21.055,0,0,0,374662.3296,191552.8781
s-clear,s,clear, 01/02  20:00:00,11.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.10363645,19.54991071,0,19.54982554,0,23.99982974,24.39230222,5.432529873,0,1,10.5,21.055,0,0,0,374662.3296,165847.2332
s-clear,s,clear, 01/02  21:00:00,9.75,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.84915152,18.88824861,0,18.88816821,0,23.99980338,24.31757375,5.378780263,0,1,10.5,21.055,0,0,0,374662.3296,119821.3734
s-clear,s,clear, 01/02  22:00:00,9,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.61708858,18.5870167,0,18.58693251,0,23.99988259,24.2511716,5.311297072,0,1,10.5,21.055,0,0,0,374662.3296,63696.63142
s-clear,s,clear, 01/02  23:00:00,9,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.37415134,18.49175192,0,18.49166622,0,23.92577187,24.12871063,5.17681,0,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/02  24:00:00,9,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.12419417,18.28492834,0,18.28484818,0,23.66157106,23.8843014,5.023936208,0,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/03  01:00:00,8.6875,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.89085713,18.03680844,0,18.0367252,0,23.47036302,23.67877312,5.017215266,0,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/03  02:00:00,8.1875,0.975,22032.00467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.67806193,17.79194918,0,17.79185516,0,23.25254253,23.46608942,5.148089686,1,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/03  03:00:00,8,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.45436417,17.53439563,0,17.53430725,0,23.03784069,23.25223027,5.426492117,1,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/03  04:00:00,7.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.23261391,17.22724105,0,17.22714717,0,22.8048003,23.02855501,5.864945492,1,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/03  05:00:00,5.75,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.97632248,16.64265434,0,16.64254379,0,22.46612775,22.73211636,6.660303275,1,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/03  06:00:00,4.375,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.64118899,15.83127252,0,15.83117646,0,22.07129522,22.38113638,7.897985455,1,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/03  07:00:00,3.375,0.75,57024.01208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3328723,15.30343185,0,15.30334141,0,21.89029892,22.17700754,8.79416925,1,1,10.5,21.055,0,0,0,374662.3296,0
s-clear,s,clear, 01/03  08:00:00,3.625,0.42,72576.01538,370.5808921,1334091.211,0.72706493,186.6477563,153.9918108,30.69686873,0.724465692,184.0678086,152.4975168,29.57881158,185.2849805,667025.9298,0.724501401,184.0762088,152.505106,29.58038908,185.2959116,667065.2817,1007.712368,1.707249152,397.9519632,0,21.44396558,18.80156878,0,18.8016031,0,22.32675634,22.71944095,7.295466368,1,1,10.5,21.055,0,6119.767461,0,374662.3296,16239.17033
s-clear,s,clear, 01/03  09:00:00,5.875,0.42,57024.01208,1257.098626,4525555.052,0.925884486,548.0577984,447.7940769,85.47138153,0.85818054,506.2945362,413.9900523,77.35822752,628.5520432,2262787.355,0.85818054,506.2917894,413.9900523,77.35912179,628.5465825,2262767.697,9717.677499,7.205011941,7536.014806,0,23.42804584,26.55126852,0,26.55111194,0,23.8645558,24.7645681,5.787925301,0,0.25,10.5,21.055,0,0,0,374662.3296,297339.2984
s-clear,s,clear, 01/03  10:00:00,9.5,0.195,57024.01208,1473.792401,5305652.644,0.872491258,658.1071148,516.5963866,112.4946782,0.753329584,571.6124015,446.0481414,96.26265466,736.9005343,2652841.923,0.753329584,571.6073773,446.0481414,96.26438566,736.8918668,2652810.72,19521.30116,10.88980173,8804.402091,0,26.09109387,29.71998518,0,29.71979844,0,23.99943146,25.6419831,7.753040102,0,0,10.5,21.055,0,0,0,374662.3296,853952.5871
s-clear,s,clear, 01/03  11:00:00,12.875,0.195,36288.00769,1338.301328,4817884.782,0.832679152,648.6261016,477.8264161,131.4841252,0.660364173,524.5851683,378.5909192,106.2563187,669.1564074,2408963.067,0.660364173,524.5780814,378.5909192,106.2592236,669.1449211,2408921.716,11543.84274,12.98458255,3613.49536,0,27.55923794,30.1905718,0,30.19035316,0,23.99989374,25.78275605,8.308154598,0,0,10.5,21.055,0,0,0,374662.3296,973721.709
