Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Mean Radiant Temperature [C](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE:Zone Air System Sensible Heating Rate [W](Hourly),COMFENZONE:Zone Air System Sensible Cooling Rate [W](Hourly),COMFENZONE:Zone Air Temperature [C](Hourly),COMFENZONE:Zone Air Humidity Ratio [](Hourly),COMFENZONE:Zone Air Relative Humidity [%](Hourly),COMFENZONE:Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](Hourly),COMFENZONE:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Energy [J](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly) 
s-singletint-lowe,south,lowe panel, 06/06  19:00:00,33.2125,90449.9908,26.12142241,23.99974506,25.06058373,0,463.8879384,23.99974506,0.009727232,50.5202895,0,0,0,844.3122429,3039524.075,697.5305058,2511109.821,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  20:00:00,32.1125,120149.9878,25.87717048,23.99973383,24.93845215,0,414.54789,23.99973383,0.009851045,51.1664925,0,0,0,787.7935471,2836056.77,638.9050105,2300058.038,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  21:00:00,31.0125,134999.9863,25.75613771,23.99971275,24.87792523,0,403.2606076,23.99971275,0.00991942,51.53580263,0,0,0,775.0067608,2790024.339,618.3516529,2226065.95,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  22:00:00,29.5375,120149.9878,25.64598443,23.99967351,24.82282897,0,387.6259827,23.99967351,0.010083947,52.41055392,0,0,0,761.9136842,2742889.263,590.4778986,2125720.435,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  23:00:00,28.2125,90449.9908,25.4755509,23.99966638,24.73760864,0,319.20127,23.99966638,0.010414531,54.12102206,0,0,0,686.3933764,2471016.155,510.9279782,1839340.722,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  24:00:00,27.1125,44549.99547,25.30473715,23.99970801,24.65222258,0,266.6014351,23.99970801,0.0106848,55.50170559,0,0,0,622.7910067,2242047.624,448.989138,1616360.897,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/07  01:00:00,26.325,29699.99698,25.17290473,23.99974374,24.58632423,0,239.4325639,23.99974374,0.010865535,56.42429175,0,0,0,588.6590128,2119172.446,415.1542511,1494555.304,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/07  02:00:00,25.4125,22949.99767,25.05113675,23.999753,24.52544488,0,215.8474101,23.999753,0.011055611,57.39406934,0,0,0,557.5307101,2007110.556,383.8827324,1381977.837,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/07  03:00:00,25,14849.99849,24.96552238,23.99977949,24.48265093,0,199.4671905,23.99977949,0.011242699,58.38522278,0,0,0,539.74202,1943071.272,364.0031714,1310411.417,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/07  04:00:00,25,14849.99849,24.91435298,23.99979033,24.45707165,0,190.3284693,23.99979033,0.011358252,58.95937955,0,0,0,532.0897072,1915522.946,354.8715969,1277537.749,0,0,562028.1994
