Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1_SP:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1_SP:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2_SP:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2_SP:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2_SP:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2_SP:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2_SP:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2_SP:Surface Window Heat Gain Energy [J](Hourly),WIN_1_3_SP:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_3_SP:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_3_SP:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_3_SP:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_3_SP:Surface Window Heat Gain Rate [W](Hourly),WIN_1_3_SP:Surface Window Heat Gain Energy [J](Hourly),WIN_2_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_2_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_1:Surface Window Heat Gain Rate [W](Hourly),WIN_2_1:Surface Window Heat Gain Energy [J](Hourly),WIN_2_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_2_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_2:Surface Window Heat Gain Rate [W](Hourly),WIN_2_2:Surface Window Heat Gain Energy [J](Hourly),WIN_2_3:Surface Outside Face Sunlit Fraction [](Hourly),WIN_2_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_3:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_3:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_3:Surface Window Heat Gain Rate [W](Hourly),WIN_2_3:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1_SP:Surface Inside Face Temperature [C](Hourly),WIN_1_1_SP:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2_SP:Surface Inside Face Temperature [C](Hourly),WIN_1_2_SP:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_3_SP:Surface Inside Face Temperature [C](Hourly),WIN_1_3_SP:Surface Shading Device Is On Time Fraction [](Hourly),WIN_2_1:Surface Inside Face Temperature [C](Hourly),WIN_2_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_2_2:Surface Inside Face Temperature [C](Hourly),WIN_2_2:Surface Shading Device Is On Time Fraction [](Hourly),WIN_2_3:Surface Inside Face Temperature [C](Hourly),WIN_2_3:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
1NWexist,NW,Exist, 05/03  04:00:00,5.6,0.975,16632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.78138754,21.29423504,0,21.29423504,0,21.29423504,0,15.34792934,0,15.34792934,0,15.34792934,0,21.54070806,21.75716372,10.80385048,-1,-1,8.226284722,-1,0,0,0,666236.2085,0
1NWexist,NW,Exist, 05/03  05:00:00,5.6,0.975,16632,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,22.5938215,20.98605728,0,20.98605728,0,20.98605728,0,15.13331354,0,15.13331354,0,15.13331354,0,21.24882218,21.45395535,12.39628192,-1,-1,8.226284722,-1,0,0,0,666236.2085,0
1NWexist,NW,Exist, 05/03  06:00:00,5.6,0.975,33264,715.6042048,2576175.137,0,19.00700622,0,14.3055259,1,218.5805153,152.1036164,62.11177766,45.67729708,164438.2695,1,218.4661272,152.1036164,62.11177766,45.65026355,164340.9488,1,218.5805153,152.1036164,62.11177766,45.67729708,164438.2695,1,219.0555987,152.1036164,62.11177766,192.8874241,694394.7267,1,219.0110861,152.1036164,62.11177766,192.8244989,694168.1961,1,219.0555987,152.1036164,62.11177766,192.8874241,694394.7267,945.1507277,14.43532579,22.90520881,29.29502394,0,29.29153136,0,29.29502394,0,17.868744,0,17.86822018,0,17.868744,0,21.98067958,22.48825724,8.056752289,-1,-1,8.226284722,-1,0,0,12018.49781,666236.2085,44986.68048
1NWexist,NW,Exist, 05/03  07:00:00,8.35,0.75,66528,1512.701109,5445723.993,0,50.91889749,0,31.12846038,1,408.0532307,307.5241697,81.49085968,84.15979891,302975.2761,1,407.7974124,307.5241697,81.49085968,84.09970815,302758.9494,1,408.0532307,307.5241697,81.49085968,84.15979891,302975.2761,1,409.1157104,307.5241697,81.49085968,420.1406957,1512506.505,1,409.0161621,307.5241697,81.49085968,420.0004118,1512001.483,1,409.1157104,307.5241697,81.49085968,420.1406957,1512506.505,2529.577815,14.65191162,23.9270312,36.33328696,0,36.32617204,0,36.33328696,0,22.35456076,0,22.35339593,0,22.35456076,0,23.9386182,24.81805462,6.002063507,-1,-1,8.226284722,-1,0,0,20047.86157,666236.2085,557351.606
1NWexist,NW,Exist, 05/03  08:00:00,11.75,0.42,84672,1239.260207,4461336.747,0,86.52513773,0,48.13477961,1,396.1358132,269.2496289,89.77844384,67.75788592,243928.3893,1,395.699624,269.2496289,89.77844384,67.65443549,243555.9678,1,396.1358132,269.2496289,89.77844384,67.75788592,243928.3893,1,397.9474197,269.2496289,89.77844384,345.4440215,1243598.477,1,397.7776825,269.2496289,89.77844384,345.2019571,1242727.045,1,397.9474197,269.2496289,89.77844384,345.4440215,1243598.477,2628.452368,14.59296023,24.38765039,35.13577426,0,35.12327902,0,35.13577426,0,24.46355627,0,24.4613504,0,24.46355627,0,23.99925831,25.32590664,7.074305575,-1,-1,8.226284722,-1,0,0,0,666236.2085,988527.0668
1NWexist,NW,Exist, 05/03  09:00:00,14.55,0.42,66528,652.7907436,2350046.677,0,114.2466158,0,58.34370674,1,293.6534771,157.0704706,82.40244708,37.28237991,134216.5677,1,293.0677451,157.0704706,82.40244708,37.14214682,133711.7285,1,293.6534771,157.0704706,82.40244708,37.28237991,134216.5677,1,296.0861737,157.0704706,82.40244708,180.4662754,649678.5913,1,295.858244,157.0704706,82.40244708,180.1512863,648544.6306,1,296.0861737,157.0704706,82.40244708,180.4662754,649678.5913,2086.501647,14.27482162,24.34906945,31.18742685,0,31.16934808,0,31.18742685,0,23.86137368,0,23.85825358,0,23.86137368,0,23.99987918,25.12313897,6.493693021,-1,-1,8.226284722,-1,0,0,0,666236.2085,801068.9721
1NWexist,NW,Exist, 05/03  10:00:00,16.6,0.195,66528,416.775263,1500390.947,0,127.6757437,0,59.85397826,0.5,153.182327,24.77204233,62.80774,27.03014543,97308.52355,0.5,149.2523971,24.77204233,62.80774,26.09604426,93945.75935,0.5,149.5893722,24.77204233,62.80774,26.17627991,94234.60769,0.5,156.5748906,24.77204233,62.80774,112.6240755,405446.6717,0.5,156.3263356,24.77204233,62.80774,112.2750459,404190.1651,0.5,156.5388193,24.77204233,62.80774,112.5736721,405265.2194,1613.343142,13.38629243,24.2473822,29.48685837,0,29.36203906,0,29.37276865,0,22.81500546,0,22.81210595,0,22.8145989,0,23.99996111,24.88602559,5.904352263,-1,-1,8.226284722,-1,0,0,0,666236.2085,638537.6114
1NWexist,NW,Exist, 05/03  11:00:00,17.8875,0.195,42336,470.1870973,1692673.55,0,134.7200299,0,59.70363673,0,125.2770936,0,59.70363673,26.61905991,95828.61569,0,114.3514536,0,59.70363673,24.02521231,86490.76431,0,114.0096416,0,59.70363673,23.94394901,86198.21644,0,141.1164822,0,59.70363673,133.7687118,481567.3625,0,138.9689699,0,59.70363673,130.7787412,470803.4685,0,139.1646964,0,59.70363673,131.051423,471785.1227,1528.400795,12.31456708,24.2554127,29.33708214,0,28.98883083,0,28.97786933,0,23.25851016,0,23.23446918,0,23.23666168,0,23.99997932,24.88224913,5.839838551,-1,-1,8.226284722,-1,0,0,0,666236.2085,627622.889
1NWexist,NW,Exist, 05/03  12:00:00,18.9875,0.195,42336,464.4749891,1672109.961,0,127.5992723,0,55.6803556,0,108.2370136,0,55.6803556,23.08666372,83111.98939,0,94.21998439,0,55.6803556,19.76644304,71159.19494,0,95.42579692,0,55.6803556,20.04823653,72173.65152,0,139.2108496,0,55.6803556,137.2525323,494109.1164,0,135.2259399,0,55.6803556,131.7375647,474255.2328,0,135.8380772,0,55.6803556,132.5835489,477300.7759,1494.284895,11.54843019,24.30410674,28.85271464,0,28.40141169,0,28.43905185,0,23.63421652,0,23.59089496,0,23.59748434,0,23.99997769,24.90751447,5.852392584,-1,-1,8.226284722,-1,0,0,0,666236.2085,665350.4185
1NWexist,NW,Exist, 05/03  13:00:00,19.775,0.195,42336,454.1040505,1634774.582,0,120.8048416,0,55.42064977,0,94.51652307,0,55.42064977,20.24245871,72872.85135,0,83.91054368,0,55.42064977,17.71937024,63789.73288,0,88.0669542,0,55.42064977,18.70730183,67346.28658,0,133.6881732,0,55.42064977,135.0233717,486084.1382,0,130.1109501,0,55.42064977,130.0928409,468334.2273,0,131.729841,0,55.42064977,132.3187071,476347.3455,1459.345637,11.26065022,24.35957505,28.47279835,0,28.12600196,0,28.26177325,0,23.94773669,0,23.90829494,0,23.92675535,0,23.99996929,24.93621348,5.872588897,-1,-1,8.226284722,-1,0,0,0,666236.2085,699463.3998
1NWexist,NW,Exist, 05/03  14:00:00,20.375,0.195,42336,451.7875647,1626435.233,0,117.0805292,0,58.10148919,0,87.92001092,0,58.10148919,19.02013019,68472.46867,0,82.31671529,0,58.10148919,17.68560769,63668.18767,0,90.75818857,0,58.10148919,19.69988064,70919.57029,0,128.233135,0,58.10148919,132.0529517,475390.626,0,125.8930121,0,58.10148919,128.8241263,463766.8548,0,129.981714,0,58.10148919,134.5048682,484217.5256,1405.717996,11.29685213,24.41790256,28.31671317,0,28.13371224,0,28.40952721,0,24.24233662,0,24.21463734,0,24.26487119,0,23.99995522,24.96844885,5.928313835,-1,-1,8.226284722,-1,0,0,0,666236.2085,730279.3281
1NWexist,NW,Exist, 05/03  15:00:00,20.9125,0.195,42336,443.1703561,1595413.282,0,114.7735203,0,66.45442254,0,91.16744197,0,66.45442254,20.02517534,72090.63121,0,88.12511417,0,66.45442254,19.30180869,69486.5113,0,99.84894105,0,66.45442254,22.09031081,79525.11892,0,121.2328583,0,66.45442254,124.8667657,449520.3564,0,121.3107576,0,66.45442254,124.9856204,449948.2334,0,126.3229135,0,66.45442254,131.9006752,474842.4307,1328.63175,11.74146694,24.4748246,28.46863205,0,28.36994322,0,28.74882196,0,24.36405149,0,24.36561434,0,24.42142557,0,23.99995232,24.99414669,5.995874229,-1,-1,8.226284722,-1,0,0,0,666236.2085,759361.1919
1NWexist,NW,Exist, 05/03  16:00:00,21.1,0.3,42336,430.1997719,1548719.179,0,112.9066346,0,81.49081317,0,101.6607866,0,81.49081317,22.71632985,81778.78747,0,100.5875132,0,81.49081317,22.46171917,80862.18902,0,107.0631458,0,81.49081317,23.99937139,86397.73702,0,114.5726803,0,81.49081317,118.0110182,424839.6654,0,115.7180801,0,81.49081317,119.5864261,430511.1341,0,118.5030237,0,81.49081317,123.4249072,444329.6659,1179.645741,11.74621479,24.52467493,28.83419556,0,28.79984822,0,29.00683189,0,24.45205032,0,24.46430435,0,24.49455379,0,23.99993569,25.00969774,6.051377292,-1,-1,8.226284722,-1,0,0,0,666236.2085,780615.377
1NWexist,NW,Exist, 05/03  17:00:00,20.4125,0.525,42336,341.3849816,1228985.934,0,97.58175976,0,76.15288154,0,92.13294393,0,76.15288154,20.11107735,72399.87845,0,91.83471761,0,76.15288154,20.04032573,72145.17262,0,94.45249926,0,76.15288154,20.66134817,74380.8534,0,98.62247061,0,76.15288154,92.78774835,334035.8941,0,98.88632371,0,76.15288154,93.15121803,335344.3849,0,99.96314028,0,76.15288154,94.63326393,340679.7502,1095.611972,11.17142434,24.55032799,28.48763355,0,28.47803693,0,28.56226459,0,24.03293529,0,24.03583992,0,24.04749961,0,23.99989872,24.96789005,6.011581233,-1,-1,8.226284722,-1,0,0,0,666236.2085,756590.3657
1NWexist,NW,Exist, 05/03  18:00:00,19.625,0.525,42336,78.66802289,283204.8824,0,45.26052004,0,36.71080887,0,43.62206544,0,36.71080887,8.230321771,29629.15837,0,43.3885111,0,36.71080887,8.175002927,29430.01054,0,44.06768525,0,36.71080887,8.335876051,30009.15378,0,45.73437979,0,36.71080887,18.56870514,66847.33849,0,45.6720158,0,36.71080887,18.5066178,66623.82408,0,45.91306445,0,36.71080887,18.7964341,67667.16277,548.2610522,7.988542235,24.48935521,26.66895239,0,26.66095721,0,26.68403948,0,23.08337889,0,23.08274548,0,23.0852446,0,23.99988346,24.78049529,5.718287879,-1,-1,8.226284722,-1,0,0,0,666236.2085,655891.9521
1NWexist,NW,Exist, 05/03  19:00:00,18.025,0.525,101304,0,0,0,12.50669273,0,10.31239666,0,12.17729066,0,10.31239666,0.643753455,2317.512439,0,12.07600564,0,10.31239666,0.628317777,2261.943998,0,12.19216554,0,10.31239666,0.64725818,2330.129449,0,12.63591154,0,10.31239666,0,0,0,12.59702251,0,10.31239666,0,0,0,12.64045928,0,10.31239666,0,0,156.1543521,1.340165599,24.39706625,25.24434994,0,25.24064368,0,25.24488152,0,22.02096419,0,22.0205576,0,22.02101213,0,23.99990093,24.5742505,5.453553959,-1,-1,8.226284722,-1,0,0,0,666236.2085,487393.9779
1NWexist,NW,Exist, 05/03  20:00:00,16.5125,0.75,134568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.31716533,24.49147674,0,24.49147447,0,24.49147674,0,21.19143367,0,21.19143246,0,21.19143367,0,23.99990526,24.41253529,5.292840701,-1,-1,8.226284722,-1,0,0,0,666236.2085,362685.324
1NWexist,NW,Exist, 05/03  21:00:00,15.7875,0.75,151200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.27997938,24.32059715,0,24.32059715,0,24.32059715,0,20.77386881,0,20.77386881,0,20.77386881,0,23.99989834,24.3254567,5.227449247,-1,-1,8.226284722,-1,0,0,0,666236.2085,319691.567
1NWexist,NW,Exist, 05/03  22:00:00,14.85,0.87,134568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2423136,24.17467643,0,24.17467643,0,24.17467643,0,20.42289911,0,20.42289911,0,20.42289911,0,23.99989592,24.25239069,5.184157164,-1,-1,8.226284722,-1,0,0,0,666236.2085,269268.1776
1NWexist,NW,Exist, 05/03  23:00:00,14.0875,0.975,101304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.16489712,23.95164336,0,23.95164336,0,23.95164336,0,20.09698665,0,20.09698665,0,20.09698665,0,23.99991846,24.15748425,5.12904381,-1,-1,8.226284722,-1,0,0,0,666236.2085,151291.2851
1NWexist,NW,Exist, 05/03  24:00:00,13.525,0.975,49896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.08091043,23.73024292,0,23.73024292,0,23.73024292,0,19.69438245,0,19.69438245,0,19.69438245,0,23.99993271,24.05604203,5.080135522,-1,-1,8.226284722,-1,0,0,0,666236.2085,57280.88654
1NWexist,NW,Exist, 05/04  01:00:00,13.3,0.975,33264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0139759,23.58807988,0,23.58807988,0,23.58807988,0,19.49902616,0,19.49902616,0,19.49902616,0,24.05266031,24.00465371,5.071613839,-1,-1,8.823263889,-1,0,0,0,666236.2085,0
1NWexist,NW,Exist, 05/04  02:00:00,12.6125,0.975,25704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.94498421,23.42447605,0,23.42447605,0,23.42447605,0,19.11621171,0,19.11621171,0,19.11621171,0,23.92377802,23.85625748,5.020130222,-1,-1,8.823263889,-1,0,0,0,666236.2085,0
1NWexist,NW,Exist, 05/04  03:00:00,11.2,0.975,16632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.84239472,23.13701733,0,23.13701733,0,23.13701733,0,18.44152781,0,18.44152781,0,18.44152781,0,23.5704425,23.55785656,5.051353282,-1,-1,8.823263889,-1,0,0,0,666236.2085,0
1NWexist,NW,Exist, 05/04  04:00:00,10.225,0.975,16632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.71087253,22.81392734,0,22.81392734,0,22.81392734,0,17.83264745,0,17.83264745,0,17.83264745,0,23.21101645,23.23941305,5.303683049,-1,-1,8.823263889,-1,0,0,26719.97934,666236.2085,0
1NWexist,NW,Exist, 05/04  05:00:00,9.625,0.975,16632,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,23.56576468,22.49947485,0,22.49947485,0,22.49947485,0,17.42163992,0,17.42163992,0,17.42163992,0,22.86212683,22.92704442,5.789887974,-1,-1,8.823263889,-1,0,0,0,666236.2085,0
1NWexist,NW,Exist, 05/04  06:00:00,9.4,0.975,33264,113.5177704,408663.9735,0,20.43715332,0,16.49606388,1,76.71696197,29.21156746,44.05810889,11.87403827,42746.53776,1,76.54903051,29.21156746,44.05810889,11.83492791,42605.74048,1,76.71696197,29.21156746,44.05810889,11.87403827,42746.53776,1,77.41442486,29.21156746,44.05810889,27.84245065,100232.8223,1,77.34907659,29.21156746,44.05810889,27.77949542,100006.1835,1,77.41442486,29.21156746,44.05810889,27.84245065,100232.8223,510.1586507,9.295979274,23.59069141,25.46890246,0,25.46311368,0,25.46890246,0,18.23066658,0,18.22992738,0,18.23066658,0,22.89360637,23.10207153,5.541029141,-1,-1,8.823263889,-1,0,0,0,666236.2085,10029.94402
1NWexist,NW,Exist, 05/04  07:00:00,11.8375,0.75,66528,603.2685537,2171766.793,0,55.69967867,0,42.38473421,1,188.9438299,92.27358896,84.62280578,37.67798487,135640.7455,1,188.5127787,92.27358896,84.62280578,37.57630335,135274.6921,1,188.9438299,92.27358896,84.62280578,37.67798487,135640.7455,1,190.7340969,92.27358896,84.62280578,163.5237282,588685.4216,1,190.5663592,92.27358896,84.62280578,163.2888242,587839.7672,1,190.7340969,92.27358896,84.62280578,163.5237282,588685.4216,1679.794354,15.09795785,24.03189257,29.96653263,0,29.95312589,0,29.96653263,0,20.90809935,0,20.90624789,0,20.90809935,0,23.83188014,24.22281679,5.365487915,-1,-1,8.823263889,-1,0,0,0,666236.2085,220831.8528
1NWexist,NW,Exist, 05/04  08:00:00,15.05,0.42,84672,727.9276004,2620539.362,0,87.73720719,0,62.50642467,1,230.4061057,106.5612048,100.5455991,42.30569427,152300.4994,1,229.749253,106.5612048,100.5455991,42.15085257,151743.0693,1,230.4061057,106.5612048,100.5455991,42.30569427,152300.4994,1,233.1341852,106.5612048,100.5455991,200.5067344,721824.2439,1,232.8785798,106.5612048,100.5455991,200.1518905,720546.8059,1,233.1341852,106.5612048,100.5455991,200.5067344,721824.2439,2154.038741,15.57460429,24.4145714,31.26428305,0,31.24434024,0,31.26428305,0,22.90978982,0,22.90705114,0,22.90978982,0,23.99765378,24.78982484,6.136596757,-1,-1,8.823263889,-1,0,0,0,666236.2085,633726.2085
1NWexist,NW,Exist, 05/04  09:00:00,16.475,0.42,66528,587.1270427,2113657.354,0,122.4027519,0,83.6680278,1,212.3881726,68.527571,107.901039,34.47701371,124117.2494,1,211.4444032,68.527571,107.901039,34.25447638,123316.115,1,212.3881726,68.527571,107.901039,34.47701371,124117.2494,1,216.3078916,68.527571,107.901039,161.4750611,581310.2198,1,215.9406364,68.527571,107.901039,160.9684168,579486.3004,1,216.3078916,68.527571,107.901039,161.4750611,581310.2198,2155.51732,15.62515084,24.50825333,30.39200613,0,30.36287963,0,30.39200613,0,23.18463429,0,23.18084229,0,23.18463429,0,23.99986227,24.87091406,6.241203986,-1,-1,8.823263889,-1,0,0,0,666236.2085,645577.4818
1NWexist,NW,Exist, 05/04  10:00:00,17.3875,0.195,66528,570.6606561,2054378.362,0,155.5821908,0,106.415765,0.5,167.3903253,12.19234226,109.9758474,33.80185182,121686.6666,0.5,164.8400661,12.19234226,109.9758474,33.20039908,119521.4367,0.5,166.0223876,12.19234226,109.9758474,33.47913418,120524.883,0.5,173.0596105,12.19234226,109.9758474,156.9644163,565071.8988,0.5,172.5548188,12.19234226,109.9758474,156.2693221,562569.5594,0.5,173.0458772,12.19234226,109.9758474,156.9455326,565003.9173,2089.454864,15.39398672,24.56549426,30.29311986,0,30.21428765,0,30.25084702,0,23.26504235,0,23.2598807,0,23.26490329,0,23.99996305,24.90479207,6.253595066,-1,-1,8.823263889,-1,0,0,0,666236.2085,663477.4175
1NWexist,NW,Exist, 05/04  11:00:00,17.1125,0.195,42336,679.1486188,2444935.028,0,183.2940438,0,136.1446549,0,176.6153681,0,136.1446549,38.54996299,138779.8668,0,172.8524988,0,136.1446549,37.66428271,135591.4177,0,174.4037592,0,136.1446549,38.02949976,136906.1991,0,186.5566481,0,136.1446549,188.9753928,680311.4142,0,185.4861146,0,136.1446549,187.505066,675018.2375,0,186.1550336,0,136.1446549,188.4244145,678327.8923,2055.634016,15.01801591,24.66731223,31.04650611,0,30.93205805,0,30.97925277,0,23.46824765,0,23.45748097,0,23.46424922,0,23.99997637,25.02298554,6.432794575,-1,-1,8.823263889,-1,0,0,0,666236.2085,708172.2438
1NWexist,NW,Exist, 05/04  12:00:00,16.7,0.195,42336,638.2282238,2297621.606,0,175.8595492,0,118.964269,0,163.8613762,0,118.964269,35.32567062,127172.4142,0,156.7232618,0,118.964269,33.6428729,121114.3424,0,158.5780353,0,118.964269,34.07641678,122675.1004,0,182.3060611,0,118.964269,180.031654,648113.9545,0,180.1308484,0,118.964269,177.0408738,637347.1456,0,180.9084747,0,118.964269,178.1107357,641198.6484,1751.653853,13.54445811,24.7452562,30.73030999,0,30.51090952,0,30.56721764,0,23.34817297,0,23.3261369,0,23.33404131,0,23.99996817,25.07227578,6.486616091,-1,-1,8.823263889,-1,0,0,0,666236.2085,730815.5497
1NWexist,NW,Exist, 05/04  13:00:00,17.7,0.195,42336,641.1758488,2308233.056,0,172.7052742,0,121.160404,0,159.3862099,0,121.160404,34.74058002,125066.0881,0,154.1249617,0,121.160404,33.50113617,120604.0902,0,156.935238,0,121.160404,34.16307425,122987.0673,0,178.9673512,0,121.160404,180.7586961,650731.306,0,177.1329777,0,121.160404,178.2554148,641719.4932,0,178.2255873,0,121.160404,179.7569475,647125.0109,1564.931459,12.73415838,24.82002926,30.68939202,0,30.52806916,0,30.61427766,0,23.72114536,0,23.70330491,0,23.71442629,0,23.9999601,25.13571816,6.613513022,-1,-1,8.823263889,-1,0,0,0,666236.2085,794535.8416
1NWexist,NW,Exist, 05/04  14:00:00,18.3,0.195,42336,601.2247798,2164409.207,0,162.6074987,0,122.6056482,0,152.7387244,0,122.6056482,33.4359057,120369.2605,0,150.3217522,0,122.6056482,32.86809523,118325.1428,0,153.4750636,0,122.6056482,33.60866083,120991.179,0,166.4461058,0,122.6056482,167.3601033,602496.3719,0,165.4636495,0,122.6056482,166.0117978,597642.4721,0,166.8708565,0,122.6056482,167.9402169,604584.781,1384.271636,12.21704012,24.8757606,30.54781186,0,30.47379816,0,30.57027892,0,23.88047057,0,23.87054624,0,23.88469194,0,23.99995791,25.16530841,6.652681117,-1,-1,8.823263889,-1,0,0,0,666236.2085,828354.9205
