Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1_SP:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1_SP:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2_SP:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2_SP:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2_SP:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2_SP:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2_SP:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2_SP:Surface Window Heat Gain Energy [J](Hourly),WIN_1_3_SP:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_3_SP:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_3_SP:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_3_SP:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_3_SP:Surface Window Heat Gain Rate [W](Hourly),WIN_1_3_SP:Surface Window Heat Gain Energy [J](Hourly),WIN_2_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_2_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_1:Surface Window Heat Gain Rate [W](Hourly),WIN_2_1:Surface Window Heat Gain Energy [J](Hourly),WIN_2_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_2_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_2:Surface Window Heat Gain Rate [W](Hourly),WIN_2_2:Surface Window Heat Gain Energy [J](Hourly),WIN_2_3:Surface Outside Face Sunlit Fraction [](Hourly),WIN_2_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_3:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_3:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_3:Surface Window Heat Gain Rate [W](Hourly),WIN_2_3:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1_SP:Surface Inside Face Temperature [C](Hourly),WIN_1_1_SP:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2_SP:Surface Inside Face Temperature [C](Hourly),WIN_1_2_SP:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_3_SP:Surface Inside Face Temperature [C](Hourly),WIN_1_3_SP:Surface Shading Device Is On Time Fraction [](Hourly),WIN_2_1:Surface Inside Face Temperature [C](Hourly),WIN_2_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_2_2:Surface Inside Face Temperature [C](Hourly),WIN_2_2:Surface Shading Device Is On Time Fraction [](Hourly),WIN_2_3:Surface Inside Face Temperature [C](Hourly),WIN_2_3:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
3NWlowe,NW,LowE Panel, 07/16  08:00:00,23.575,0.51,61992,705.8428391,2541034.221,0,98.59417137,0,72.47384517,1,230.1605653,88.85511894,117.5285016,49.9018194,179646.5498,1,229.3636345,88.85511894,117.5285016,49.71292384,178966.5258,1,230.1605653,88.85511894,117.5285016,49.9018194,179646.5498,1,233.4704254,88.85511894,117.5285016,185.5378625,667936.3052,1,233.1603105,88.85511894,117.5285016,185.2505514,666901.985,1,233.4704254,88.85511894,117.5285016,185.5378625,667936.3052,1918.973997,15.75265815,25.44581501,32.05649383,0,32.03270281,0,32.05649383,0,29.41892698,0,29.41260491,0,29.41892698,0,23.99971377,25.08197683,9.451713291,1,1,23.25819444,25.01004028,0,0,0,528127.7198,1244739.245
3NWlowe,NW,LowE Panel, 07/16  09:00:00,26.15,0.51,84672,823.6035015,2964972.605,0,125.446348,0,73.98205377,1,321.4077814,157.5712807,114.7004795,56.19267369,202293.6253,1,320.6159886,157.5712807,114.7004795,56.00596799,201621.4848,1,321.4077814,157.5712807,114.7004795,56.19267369,202293.6253,1,324.696302,157.5712807,114.7004795,218.4978932,786592.4154,1,324.3881865,157.5712807,114.7004795,218.2163998,785579.0392,1,324.696302,157.5712807,114.7004795,218.4978932,786592.4154,2002.429973,15.30868197,25.64557847,33.11645841,0,33.0934141,0,33.11645841,0,31.04595854,0,31.04009049,0,31.04595854,0,23.9995455,25.37027127,10.3149151,1,1,23.25819444,25.01004028,0,0,0,528127.7198,1605081.202
3NWlowe,NW,LowE Panel, 07/16  10:00:00,27.8875,0.3,84672,623.8029532,2245690.631,0,157.5144294,0,93.45717179,1,227.7523962,57.25298997,109.8240288,43.92693076,158136.9507,1,226.6022955,57.25298997,109.8240288,43.65440264,157155.8495,1,227.7523962,57.25298997,109.8240288,43.92693076,158136.9507,1,232.5290623,57.25298997,109.8240288,164.2341871,591243.0734,1,232.0815161,57.25298997,109.8240288,163.8263149,589774.7336,1,232.5290623,57.25298997,109.8240288,164.2341871,591243.0734,1872.882007,15.08234668,25.66065219,31.56608841,0,31.53161761,0,31.56608841,0,29.85109601,0,29.84244251,0,29.85109601,0,23.99970075,25.31674328,10.08377213,1,1,23.25819444,25.01004028,0,0,0,528127.7198,1561772.612
3NWlowe,NW,LowE Panel, 07/16  11:00:00,28.675,0.3,61992,654.2802172,2355408.782,0,174.4922174,0,120.0245925,0,167.8373186,0,120.0245925,42.95514445,154638.52,0,162.9388644,0,120.0245925,41.78932325,150441.5637,0,164.5686299,0,120.0245925,42.17664955,151835.9384,0,177.3497416,0,120.0245925,176.0903741,633925.3469,0,176.520132,0,120.0245925,175.3278865,631180.3914,0,177.186764,0,120.0245925,175.9408393,633387.0215,1721.793348,14.67165473,25.66348989,31.40407069,0,31.25540958,0,31.30456955,0,30.16805428,0,30.15178512,0,30.16487364,0,23.99978087,25.32931104,10.36871943,1,1,23.25819444,25.01004028,0,0,0,528127.7198,1585929.274
3NWlowe,NW,LowE Panel, 07/16  12:00:00,30.275,0.3,49896,644.6255858,2320652.109,0,163.0041546,0,96.74493391,0,149.3877067,0,96.74493391,39.44113423,141988.0832,0,141.1340009,0,96.74493391,37.47801386,134920.8499,0,143.2786554,0,96.74493391,37.98840836,136758.2701,0,169.2116244,0,96.74493391,177.3009725,638283.5009,0,167.6309743,0,96.74493391,175.8533546,633072.0765,0,168.4062673,0,96.74493391,176.5637023,635629.3284,1554.361733,13.48761915,25.69104591,30.92660224,0,30.67584614,0,30.7412065,0,30.45935257,0,30.42881222,0,30.44381078,0,23.99976401,25.35103209,10.65400875,1,1,23.25819444,25.01004028,0,0,0,528127.7198,1713332.228
3NWlowe,NW,LowE Panel, 07/16  13:00:00,31.475,0.3,49896,617.4453593,2222803.293,0,148.5691779,0,90.0048591,0,131.1585163,0,90.0048591,35.71357082,128568.855,0,125.5948675,0,90.0048591,34.38262396,123777.4463,0,128.922644,0,90.0048591,35.17963181,126646.6745,0,155.1603854,0,90.0048591,171.5664901,617639.3642,0,153.1721991,0,90.0048591,169.7179335,610984.5605,0,154.4274332,0,90.0048591,170.8851091,615186.3929,1354.683254,12.69101319,25.71467458,30.43310586,0,30.26171025,0,30.36444975,0,30.55378686,0,30.51400915,0,30.53912847,0,23.99974199,25.35713767,10.72807924,1,1,23.25819444,25.01004028,0,0,0,528127.7198,1779549.985
3NWlowe,NW,LowE Panel, 07/16  14:00:00,32.3875,0.3,49896,637.4484964,2294814.587,0,148.3564449,0,91.48488658,0,126.7298495,0,91.48488658,35.16893406,126608.1626,0,122.8167662,0,91.48488658,34.22854833,123222.774,0,129.7889879,0,91.48488658,35.90238972,129248.603,0,155.6389876,0,91.48488658,177.6523206,639548.3541,0,153.816053,0,91.48488658,175.9348641,633365.5108,0,156.6054419,0,91.48488658,178.5614396,642821.1827,1334.953748,12.40066174,25.7523111,30.36989542,0,30.24867786,0,30.46356541,0,30.87269787,0,30.83528352,0,30.89245074,0,23.99972351,25.39074619,10.86651737,1,1,23.25819444,25.01004028,0,0,0,528127.7198,1851428.421
3NWlowe,NW,LowE Panel, 07/16  15:00:00,33.1125,0.3,49896,625.2757297,2250992.627,0,142.3679545,0,102.9305281,0,129.6911083,0,102.9305281,36.21416764,130371.0035,0,127.6375549,0,102.9305281,35.72353088,128604.7112,0,133.5659714,0,102.9305281,37.13954846,133702.3745,0,146.1232502,0,102.9305281,171.7495685,618298.4466,0,145.5343905,0,102.9305281,171.1980362,616312.9305,0,147.7438904,0,102.9305281,173.250878,623703.1607,1109.343782,11.5916091,25.78763236,30.50102993,0,30.43809711,0,30.61955547,0,30.84835206,0,30.83655374,0,30.88021854,0,23.99971968,25.40766906,10.94090665,1,1,23.25819444,25.01004028,0,0,0,528127.7198,1905109.052
3NWlowe,NW,LowE Panel, 07/16  16:00:00,32.6125,0.3,49896,484.8113282,1745320.782,0,103.9678284,0,81.70002241,0,98.57199891,0,81.70002241,28.53524984,102726.8994,0,97.62201155,0,81.70002241,28.30772826,101907.8217,0,100.227437,0,81.70002241,28.93143222,104153.156,0,105.4344522,0,81.70002241,132.8573301,478286.3883,0,105.196602,0,81.70002241,132.6391134,477500.8083,0,106.1788991,0,81.70002241,133.5404744,480745.7078,781.2428521,9.667909902,25.77093073,29.45445508,0,29.42470696,0,29.5061627,0,29.91354203,0,29.90888591,0,29.92809243,0,23.999748,25.31429011,10.5320934,1,1,23.25819444,25.01004028,0,0,0,528127.7198,1789919.491
3NWlowe,NW,LowE Panel, 07/16  17:00:00,31.5125,0.3,49896,402.6077936,1449388.057,0,84.57509878,0,69.17202048,0,82.17910299,0,69.17202048,24.10742756,86786.73922,0,81.46567116,0,69.17202048,23.9360735,86169.86459,0,82.33793517,0,69.17202048,24.14630169,86926.6861,0,85.49218513,0,69.17202048,110.2001493,396720.5374,0,85.22435751,0,69.17202048,109.95421,395835.1561,0,85.56090244,0,69.17202048,110.2636315,396949.0735,719.0770918,9.757559509,25.74793682,28.8162622,0,28.79352428,0,28.82142003,0,29.21502989,0,29.20970172,0,29.21640732,0,23.99976913,25.22938381,10.20038402,1,1,23.25819444,25.01004028,0,0,0,528127.7198,1659567.516
3NWlowe,NW,LowE Panel, 07/16  18:00:00,30.0375,0.51,49896,260.5476135,937971.4085,0,50.78670241,0,41.51411381,0,49.20652015,0,41.51411381,15.42368282,55525.25817,0,48.87340674,0,41.51411381,15.34329799,55235.87276,0,49.490311,0,41.51411381,15.49164495,55769.92181,0,51.31033134,0,41.51411381,71.44487335,257201.544,0,51.18105364,0,41.51411381,71.32761168,256779.402,0,51.38984052,0,41.51411381,71.51650268,257459.4097,471.87381,7.403120223,25.70900222,27.57477315,0,27.56383351,0,27.58417928,0,28.02570911,0,28.02315321,0,28.02726712,0,23.99975662,25.09801511,9.680160287,1,1,23.25819444,25.01004028,0,0,0,528127.7198,1512615.323
3NWlowe,NW,LowE Panel, 07/16  19:00:00,29.0875,0.525,128520,162.3609881,584499.5573,0,28.10763257,0,22.59131691,0,26.94746414,0,22.59131691,9.481494341,34133.37963,0,26.922579,0,22.59131691,9.475450999,34111.6236,0,27.44193777,0,22.59131691,9.600983815,34563.54174,0,28.3716608,0,22.59131691,44.58396254,160502.2652,0,28.33402252,0,22.59131691,44.54968006,160378.8482,0,28.46585396,0,22.59131691,44.66941638,160809.899,304.7185913,4.648393397,25.67384645,26.67467227,0,26.67381614,0,26.6914712,0,27.1262209,0,27.12544703,0,27.12812871,0,23.99976128,24.98695195,9.15569441,1,1,23.25819444,25.01004028,0,0,0,528127.7198,1363823.182
3NWlowe,NW,LowE Panel, 07/16  20:00:00,27.525,0.975,151200,58.06082519,209018.9707,0,7.22784491,0,5.985838467,0.25,7.075408456,0.039539843,5.987903867,3.638108531,13097.19071,0.25,7.027730134,0.039539843,5.987903867,3.626498834,13055.3958,0.25,7.098855345,0.039539843,5.987903867,3.643811254,13117.72052,0.25,7.34011484,0.039539843,5.987903867,15.72305312,56602.99124,0.25,7.319032558,0.039539843,5.987903867,15.7037301,56533.42835,0.25,7.342911061,0.039539843,5.987903867,15.72562335,56612.24407,45.90960704,0,25.62138595,25.76938788,0,25.76769802,0,25.77021199,0,26.03036197,0,26.02990922,0,26.03042202,0,23.99972048,24.85899474,8.501048581,1,1,23.25819444,25.01004028,0,0,0,528127.7198,1175412.841
3NWlowe,NW,LowE Panel, 07/16  21:00:00,24.95,0.975,151200,1.403368894,5052.12802,0,0,0,0,0,0,0,0,0.54606936,1965.849695,0,0,0,0,0.546069362,1965.849702,0,0,0,0,0.54606936,1965.849695,0,0,0,0,0.182083947,655.5022081,0,0,0,0,0.182083959,655.5022532,0,0,0,0,0.182083946,655.5022058,0,0,25.57175646,25.25485684,0,25.25485684,0,25.25485684,0,24.90892225,0,24.90892225,0,24.90892225,0,23.9997038,24.74343958,7.924542834,1,1,23.25819444,25.01004028,0,0,0,528127.7198,978470.5175
3NWlowe,NW,LowE Panel, 07/16  22:00:00,23.9,0.75,151200,0,0,0,0,0,0,0,0,0,0,0.006890465,24.80567521,0,0,0,0,0.006890465,24.80567521,0,0,0,0,0.006890465,24.80567521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.52419235,25.10043652,0,25.10043652,0,25.10043652,0,24.49615572,0,24.49615572,0,24.49615572,0,23.9997477,24.67055622,7.610520717,1,1,23.25819444,25.01004028,0,0,0,528127.7198,863311.2569
3NWlowe,NW,LowE Panel, 07/16  23:00:00,23.9,0.75,128520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45029901,24.96061586,0,24.96061586,0,24.96061586,0,24.41818219,0,24.41818219,0,24.41818219,0,23.99982877,24.6003522,7.435710316,1,1,23.25819444,25.01004028,0,0,0,528127.7198,747923.2884
3NWlowe,NW,LowE Panel, 07/16  24:00:00,23.9,0.75,61992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.37374123,24.8238149,0,24.8238149,0,24.8238149,0,24.30695273,0,24.30695273,0,24.30695273,0,23.99986479,24.5297339,7.205428405,1,1,23.25819444,25.01004028,0,0,0,528127.7198,660161.7801
3NWlowe,NW,LowE Panel, 07/17  01:00:00,23.525,0.975,33264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.31731575,24.74031827,0,24.74031827,0,24.74031827,0,24.22607549,0,24.22607549,0,24.22607549,0,23.99984428,24.47771145,7.066399777,1,1,23.53760417,25.09665729,0,0,0,528127.7198,630739.6856
3NWlowe,NW,LowE Panel, 07/17  02:00:00,22.6125,0.975,25704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.26340547,24.62079392,0,24.62079392,0,24.62079392,0,23.87016629,0,23.87016629,0,23.87016629,0,23.99982401,24.41963261,6.976077474,1,1,23.53760417,25.09665729,0,0,0,528127.7198,576513.9991
3NWlowe,NW,LowE Panel, 07/17  03:00:00,22.2,0.975,16632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.21008969,24.51843239,0,24.51843239,0,24.51843239,0,23.65494133,0,23.65494133,0,23.65494133,0,23.99985062,24.3687603,6.913416877,1,1,23.53760417,25.09665729,0,0,0,528127.7198,537289.6774
3NWlowe,NW,LowE Panel, 07/17  04:00:00,21.8875,0.975,16632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.16251195,24.45118011,0,24.45118011,0,24.45118011,0,23.54927731,0,23.54927731,0,23.54927731,0,23.99985431,24.32961588,6.852789073,1,1,23.53760417,25.09665729,0,0,0,528127.7198,506209.0754
3NWlowe,NW,LowE Panel, 07/17  05:00:00,21.325,0.975,16632,64.72305007,233002.9803,0,3.058565687,0,2.489942549,0.5,22.48878372,10.28647708,11.71002032,5.254019739,18914.47106,0.5,22.4628233,10.28647708,11.71002032,5.247854758,18892.27713,0.5,22.48878372,10.28647708,11.71002032,5.254019739,18914.47106,0.5,22.59660407,10.28647708,11.71002032,16.32544643,58771.60715,0.5,22.58650192,10.28647708,11.71002032,16.31626297,58738.54669,0.5,22.59660407,10.28647708,11.71002032,16.32544643,58771.60716,73.42145829,2.451888837,25.13547772,25.20871016,0,25.20785187,0,25.20871016,0,23.8616239,0,23.8614003,0,23.8616239,0,23.99986276,24.34394703,6.969687349,1,1,23.53760417,25.09665729,0,0,0,528127.7198,502405.8341
3NWlowe,NW,LowE Panel, 07/17  06:00:00,21.475,0.975,33264,403.2973413,1451870.429,0,28.68658203,0,22.93140483,1,131.4990449,60.92454436,65.49919818,31.019819,111671.3484,1,131.2678349,60.92454436,65.49919818,30.9649323,111473.7563,1,131.4990449,60.92454436,65.49919818,31.019819,111671.3484,1,132.4593199,60.92454436,65.49919818,103.4582543,372449.7155,1,132.3693476,60.92454436,65.49919818,103.3762624,372154.5447,1,132.4593199,60.92454436,65.49919818,103.4582543,372449.7155,663.3331471,12.87093027,25.29090458,29.38137365,0,29.37406961,0,29.38137365,0,26.67021031,0,26.66831817,0,26.67021031,0,23.99978785,24.70554725,8.00783473,1,1,23.53760417,25.09665729,0,0,0,528127.7198,791981.3884
3NWlowe,NW,LowE Panel, 07/17  07:00:00,22.3875,0.75,66528,296.9490865,1069016.711,0,54.61426273,0,44.02135183,1,98.38037098,22.47774473,66.69570579,22.99847348,82794.50453,1,97.90902711,22.47774473,66.69570579,22.88611665,82390.01995,1,98.38037098,22.47774473,66.69570579,22.99847348,82794.50453,1,100.3379842,22.47774473,66.69570579,76.07787893,273880.3641,1,100.1545671,22.47774473,66.69570579,75.91026504,273276.9542,1,100.3379842,22.47774473,66.69570579,76.07787893,273880.3641,879.8040391,12.89222627,25.36632542,28.42416285,0,28.40887067,0,28.42416285,0,26.44650853,0,26.44259592,0,26.44650853,0,23.99973532,24.76775654,8.160944259,1,1,23.53760417,25.09665729,0,0,0,528127.7198,936325.6626
3NWlowe,NW,LowE Panel, 07/17  08:00:00,25.2375,0.42,84672,311.9106501,1122878.34,0,76.19040817,0,62.23690982,1,87.54388428,3.826677696,71.73097176,22.1841723,79863.02027,1,86.87486264,3.826677696,71.73097176,22.02492636,79289.73488,1,87.54388428,3.826677696,71.73097176,22.1841723,79863.02027,1,90.32250456,3.826677696,71.73097176,81.9175046,294903.0166,1,90.06216377,3.826677696,71.73097176,81.6823699,294056.5317,1,90.32250456,3.826677696,71.73097176,81.9175046,294903.0166,1013.801952,13.7086453,25.40976943,28.25984584,0,28.23821331,0,28.25984584,0,27.11168673,0,27.10642849,0,27.11168673,0,23.99978094,24.83213136,8.403009249,1,1,23.53760417,25.09665729,0,0,0,528127.7198,1113762.859
3NWlowe,NW,LowE Panel, 07/17  09:00:00,26.325,0.42,66528,397.7837481,1432021.493,0,102.2548751,0,83.67900459,1,107.1277345,0.597254753,90.62162699,27.20876121,97951.54036,1,106.2207424,0.597254753,90.62162699,26.99322804,97175.62094,1,107.1277345,0.597254753,90.62162699,27.20876121,97951.54036,1,110.894708,0.597254753,90.62162699,105.5637825,380029.6169,1,110.5417642,0.597254753,90.62162699,105.2454327,378883.5578,1,110.894708,0.597254753,90.62162699,105.5637825,380029.6169,1206.912553,14.27945896,25.4238571,28.96984029,0,28.94113721,0,28.96984029,0,27.85835955,0,27.85140208,0,27.85835955,0,23.99982804,24.90797843,8.668081116,1,1,23.53760417,25.09665729,0,0,0,528127.7198,1128533.311
3NWlowe,NW,LowE Panel, 07/17  10:00:00,26.475,0.195,66528,542.8626625,1954305.585,0,145.7082781,0,116.155744,1,148.5492667,1.541950921,121.3893087,36.97471037,133108.9573,1,147.2112234,1.541950921,121.3893087,36.65714243,131965.7127,1,148.5492667,1.541950921,121.3893087,36.97471037,133108.9573,1,154.1065073,1.541950921,121.3893087,144.243514,519276.6503,1,153.5858257,1.541950921,121.3893087,143.7690714,517568.6569,1,154.1065073,1.541950921,121.3893087,144.243514,519276.6503,1537.068084,14.86814964,25.50091491,30.37715266,0,30.33606766,0,30.37715266,0,28.86797535,0,28.85770006,0,28.86797535,0,23.99982648,25.05913574,9.094391617,1,1,23.53760417,25.09665729,0,0,0,528127.7198,1228181.443
3NWlowe,NW,LowE Panel, 07/17  11:00:00,27.3875,0.195,42336,586.2116526,2110361.949,0,161.4524129,0,122.2508249,0,156.3447431,0,122.2508249,39.3675943,141723.3395,0,153.7169613,0,122.2508249,38.74524737,139482.8905,0,155.2398561,0,122.2508249,39.10582885,140780.9839,0,163.5971104,0,122.2508249,156.5464118,563567.0826,0,162.9384442,0,122.2508249,155.9498864,561419.5909,0,163.5420205,0,122.2508249,156.4966839,563388.0621,1432.178285,14.291044,25.55328429,30.77234962,0,30.69254834,0,30.73884023,0,29.31446039,0,29.30178483,0,29.31340962,0,23.99985321,25.14622128,9.307256461,1,1,23.53760417,25.09665729,0,0,0,528127.7198,1283314.71
3NWlowe,NW,LowE Panel, 07/17  12:00:00,28.1125,0.195,42336,610.8756841,2199152.463,0,166.0343998,0,134.1119109,0,161.3688768,0,134.1119109,40.90790352,147268.4527,0,159.6660337,0,134.1119109,40.50617779,145822.24,0,161.2042028,0,134.1119109,40.8691614,147128.981,0,167.9691241,0,134.1119109,163.0518448,586986.6412,0,167.3558785,0,134.1119109,162.5019504,585007.0214,0,167.9545457,0,134.1119109,163.0386462,586939.1262,1304.502808,13.35225967,25.604341,31.00833608,0,30.95696768,0,31.00329697,0,29.59565974,0,29.58422125,0,29.5953806,0,23.99984131,25.21197463,9.340827174,1,1,23.53760417,25.09665729,0,0,0,528127.7198,1326525.587
3NWlowe,NW,LowE Panel, 07/17  13:00:00,28.3,0.195,42336,677.2041475,2437934.931,0,183.6887095,0,148.6562076,0,178.4514392,0,148.6562076,45.21603717,162777.7338,0,176.6791601,0,148.6562076,44.79773365,161271.8412,0,178.4119591,0,148.6562076,45.20672348,162744.2045,0,185.835994,0,148.6562076,180.8715156,651137.4562,0,185.148899,0,148.6562076,180.2526967,648909.708,0,185.8225843,0,148.6562076,180.8594409,651093.9874,1293.725529,12.97104666,25.6741579,31.63700112,0,31.58423413,0,31.63582658,0,30.12349401,0,30.11067122,0,30.12324391,0,23.99982369,25.30791379,9.662052544,1,1,23.53760417,25.09665729,0,0,0,528127.7198,1412488.963
3NWlowe,NW,LowE Panel, 07/17  14:00:00,27.3,0.195,42336,636.6734744,2292024.508,0,176.9136562,0,140.0059758,0,170.1476108,0,140.0059758,42.70579138,153740.849,0,168.274878,0,140.0059758,42.26324418,152147.679,0,170.6314526,0,140.0059758,42.82019852,154152.7147,0,179.5319446,0,140.0059758,169.8093968,611313.8284,0,178.7673527,0,140.0059758,169.1192699,608829.3718,0,179.6943219,0,140.0059758,169.9555736,611840.065,1190.374887,12.21846892,25.71884323,31.41636138,0,31.36025026,0,31.43096228,0,29.81093002,0,29.79648023,0,29.81399875,0,23.99985885,25.33063529,9.9499474,1,1,23.53760417,25.09665729,0,0,0,528127.7198,1427032.881
3NWlowe,NW,LowE Panel, 07/17  15:00:00,27.0125,0.195,42336,518.9508094,1868222.914,0,144.8903715,0,107.2858001,0,134.0262795,0,107.2858001,33.78786972,121636.331,0,132.0871763,0,107.2858001,33.32877494,119983.5898,0,137.1563006,0,107.2858001,34.52912786,124304.8603,0,148.155701,0,107.2858001,138.8686652,499927.1946,0,147.6076997,0,107.2858001,138.374086,498146.7095,0,149.488049,0,107.2858001,140.0622858,504224.2288,1078.818231,11.47776824,25.71320148,30.25743619,0,30.19795196,0,30.35344949,0,29.04262277,0,29.03211733,0,29.06771219,0,23.99984528,25.26567306,9.756828948,1,1,23.53760417,25.09665729,0,0,0,528127.7198,1364942.214
3NWlowe,NW,LowE Panel, 07/17  16:00:00,27.2,0.3,42336,422.5400234,1521144.084,0,116.3289109,0,88.30577713,0,107.894882,0,88.30577713,27.55699582,99205.18495,0,106.8685894,0,88.30577713,27.3135885,98328.9186,0,111.2909769,0,88.30577713,28.36294363,102106.5971,0,118.231905,0,88.30577713,112.6883668,405678.1205,0,118.0884963,0,88.30577713,112.5588844,405211.9838,0,119.7573077,0,88.30577713,114.0592443,410613.2794,888.3030905,10.45212059,25.69021083,29.37959463,0,29.34753482,0,29.48575361,0,28.43321517,0,28.43042757,0,28.46254678,0,23.99982857,25.18965337,9.510800069,1,1,23.53760417,25.09665729,0,0,0,528127.7198,1320337.436
